system,plant,horizon,state_index,barrier_stage,newton_iteration,barrier_weight,weyl_lower,weyl_upper,exact_lower,exact_upper,weyl_condition_number,exact_condition_number,interval_chebyshev_degree,maximum_control_fraction,newton_decrement_half
83,double_integrator,20,2,1,1,0.03,0.09328530169841122,5015884.3349486925,0.09791608403833296,5015871.350229307,53769288.8764503,51226224.981236525,13523,0.9999226629578181,0.08310095920958349
84,double_integrator,20,2,1,2,0.03,0.10479632259230467,1279949.4100186992,0.11028474662468378,1279936.4253202463,12213686.304605955,11605742.99251074,6445,0.9998469029160495,0.04813075588605119
85,double_integrator,20,2,1,3,0.03,0.10441769052157888,331702.3000939558,0.11026167902275746,331689.31547599763,3176686.808883275,3008201.202954098,3287,0.9996992561327153,0.030607428880903505
86,double_integrator,20,2,1,4,0.03,0.10306241253675064,88623.16140382452,0.11035772218821072,88610.17708539742,859897.9901835959,802935.9008903452,1711,0.9994181300695083,0.018716260001820334
87,double_integrator,20,2,1,5,0.03,0.10248511687537588,25130.368852231317,0.11041305665480042,25117.38558211012,245209.9350463774,227485.64656296105,914,0.9989070546877268,0.010915430720393436
88,double_integrator,20,2,1,6,0.03,0.10216154454985803,7980.823701387436,0.11044726627136492,7967.843729321998,78119.6460620517,72141.6110901767,516,0.9980592517781232,0.005730759286845184
89,double_integrator,20,2,1,7,0.03,0.10196511197186103,3106.2112603167707,0.11046904834323576,3093.2400356739863,30463.471281961436,28000.96571904063,322,0.9968842836262659,0.002070273623197106
90,double_integrator,20,2,1,8,0.03,0.10183226414606072,1663.916562275522,0.11048411174505962,1650.9628104556296,16339.777733792918,14942.98849290838,236,0.9957334499468706,0.0002894252556950557
91,double_integrator,20,2,1,9,0.03,0.10176792991028309,1288.1248300013272,0.11049143380527254,1275.1894041701119,12657.47304810972,11541.070291634329,208,0.9951440432179611,5.91801527321989e-06
92,double_integrator,20,2,1,10,0.03,0.10175746940776785,1239.3182591563314,0.11049262291182523,1226.3873636864923,12179.13796765199,11099.269176234217,204,0.9950481313889555,3.618273538193781e-09
93,double_integrator,20,2,2,0,0.01,0.04892921514577016,423.28786746422344,0.05420351534832114,410.46947608844073,8651.0250819099,7572.74640677257,172,0.99504571304297,0.2182132594712386
94,double_integrator,20,2,2,1,0.01,0.05172388111950039,1629.3595364986436,0.056272717409345675,1616.4144722347708,31501.107442696517,28724.656399236184,328,0.9975104708040924,0.03302900775897444
95,double_integrator,20,2,2,2,0.01,0.06016389697909018,5594.553831068379,0.06587127055636827,5581.581026456097,92988.55479745191,84734.67991906653,563,0.9986611429418062,0.006411410328321224
96,double_integrator,20,2,2,3,0.01,0.06090542735495484,3832.9189465257414,0.06646801448817602,3819.9513458166653,62932.305263825096,57470.519846748175,463,0.9983814122007704,0.0007063618999375963
97,double_integrator,20,2,2,4,0.01,0.061075795161580626,3520.8322090035563,0.06663278225819394,3507.865977821386,57646.93197507996,52644.74720909644,443,0.9983108879181246,1.8060579136040793e-05
98,double_integrator,20,2,2,5,0.01,0.0610851260711075,3507.4697278730537,0.06664106102378982,3494.5035527707037,57419.37446097935,52437.693804473194,442,0.9983076588553803,2.9955139217879996e-08
99,double_integrator,20,3,0,0,0.1,0.22251521999410248,16.069726548795384,0.22251521999410254,16.06972654879538,72.21855003545957,72.21855003545953,16,0.0,116.19174942635921
100,double_integrator,20,3,0,1,0.1,0.22253973331465862,4015.8948520191057,0.2229977388518159,4002.9190491101463,18045.743077892777,17950.4916494697,248,0.995,63.04685040218567
101,double_integrator,20,3,0,2,0.1,0.22269720895157047,13194.581389529041,0.22378084466448142,13180.856457405982,59248.975106816186,58900.73601772427,449,0.9972453658009869,32.1176415791022
102,double_integrator,20,3,0,3,0.1,0.22336752021309506,21721.263080144625,0.22541681647297607,21706.938456119326,97244.50116750323,96296.890337468,576,0.9978535715292227,14.167854345811067
103,double_integrator,20,3,0,4,0.1,0.2234021189471044,12146.67680194231,0.22839954852017233,12132.353307706779,54371.35896109524,53118.989885548064,431,0.9971288518607799,4.969511625224201
104,double_integrator,20,3,0,5,0.1,0.2291276635500082,6961.531353172895,0.23322418474901446,6946.2361494157085,30382.762366245264,29783.515619921407,322,0.9962055924688362,1.13548434901137
105,double_integrator,20,3,0,6,0.1,0.22271759647389364,19060.38651186893,0.24042783661867467,19044.969588491935,85580.96357735764,79212.83099468134,540,0.9977085240326303,0.22534361217122006
106,double_integrator,20,3,0,7,0.1,0.2245615451593535,4851.889956077002,0.23884462329556205,4836.473953991537,21606.05883181825,20249.45710419684,272,0.9954526637060214,0.1826136073822966
107,double_integrator,20,3,0,8,0.1,0.22672059212527793,1257.6266925054401,0.2384459797138728,1242.2147856544302,5547.033380234467,5209.62772006073,138,0.9910259990982648,0.1382341742015273
108,double_integrator,20,3,0,9,0.1,0.23089288067846409,346.2252280647503,0.23803129264847486,333.61240520954726,1499.5058619710985,1401.5485169936323,72,0.982600933365883,0.09493042002513247
109,double_integrator,20,3,0,10,0.1,0.23348936804589351,352.57930309511244,0.23761591448036126,339.8142712013596,1510.0443589611807,1430.0989558906203,72,0.9827658975405821,0.056163208014407856
110,double_integrator,20,3,0,11,0.1,0.22894201584967921,358.6984798091397,0.23718373870594167,345.9289616308626,1566.7656217575072,1458.4851538230548,73,0.9829204080835309,0.02655527019256674
111,double_integrator,20,3,0,12,0.1,0.22619643063490194,363.29315411375313,0.2367395948232797,350.5210657970456,1606.0958746963413,1480.6186774911944,74,0.9830337311600273,0.009553731201528363
112,double_integrator,20,3,0,13,0.1,0.2250394647987314,365.8043063953994,0.23646262722879197,353.0308976106594,1625.5118039965296,1492.9669933383618,75,0.9830947207426454,0.0016394425194404653
113,double_integrator,20,3,0,14,0.1,0.22460518839390978,366.94680474957767,0.23634431243109963,354.1728101843942,1633.7414437017856,1498.5459414752982,75,0.9831222523121882,4.8892205286277925e-05
114,double_integrator,20,3,0,15,0.1,0.22452340615691663,367.1751018424825,0.23631998756626602,354.400991149294,1635.3533385551275,1499.6657489663971,75,0.9831277376371704,5.466724171128605e-08
115,double_integrator,20,3,1,0,0.03,0.08311683501849829,121.2636988498945,0.08771065753936828,109.06583848283397,1458.9547210610983,1243.4730458368822,71,0.9831279265323467,0.60171298161572
116,double_integrator,20,3,1,1,0.03,0.08370511083705778,4215469.64286995,0.09501729541525432,4215456.658151918,50360958.85561727,44365150.9941332,13087,0.9999156396326617,0.0800506665718447
117,double_integrator,20,3,1,2,0.03,0.08448061171986367,1075387.1333829232,0.10427373201627074,1075374.148689783,12729395.674227472,10312991.852271892,6580,0.999832975025012,0.046545099157043836
118,double_integrator,20,3,1,3,0.03,0.0861593885858618,278537.9874418793,0.10428313088153782,278525.0028445245,3232822.2381047113,2670853.861886058,3316,0.9996718058852712,0.02959483257162624
119,double_integrator,20,3,1,4,0.03,0.08677041172318775,74341.85105087058,0.10434678224926497,74328.86681040263,856764.9913663383,712325.4326409879,1707,0.9993646832240141,0.018198157405684052
120,double_integrator,20,3,1,5,0.03,0.087086232856029,21039.983305140104,0.10438965608420117,21027.00031725379,241599.41950782755,201428.0064328722,907,0.9988054568069133,0.010778768326899682
121,double_integrator,20,3,1,6,0.03,0.08727730240201888,6658.719692410761,0.10441611556925916,6645.740671025402,76293.83023021497,63646.695098682205,510,0.9978748790572652,0.005790140100795498
122,double_integrator,20,3,1,7,0.03,0.08739940981365849,2576.8300230979908,0.10443324329591801,2563.8616799329484,29483.3801348541,24550.24472109986,317,0.9965773708667226,0.0021400125144157935
123,double_integrator,20,3,1,8,0.03,0.0874870959539312,1369.28591250418,0.1044455331221867,1356.339601439276,15651.290028248466,12986.094865852692,231,0.995291894854177,0.00030919096747013757
124,double_integrator,20,3,1,9,0.03,0.08753133694228445,1052.2459081394175,0.10445167150735717,1039.324210177986,12021.362233199261,9950.28796743363,203,0.994619737122429,6.7327341920719185e-06
125,double_integrator,20,3,1,10,0.03,0.08753881017362515,1009.928880019707,0.1044527021753825,997.0137613916454,11536.927198537498,9545.121769253974,199,0.9945064110557309,4.5614655031471854e-09
126,double_integrator,20,3,2,0,0.01,0.0441898162879608,346.859759291367,0.05153640550335349,334.0918370133971,7849.314354037414,6482.6375404015635,164,0.994503399269246,0.20696390386238106
127,double_integrator,20,3,2,1,0.01,0.04309603494658888,1326.6814468806374,0.0534313536543192,1313.747637913671,30784.304136676645,24587.579165841937,324,0.9972379581327961,0.03058552832850646
128,double_integrator,20,3,2,2,0.01,0.04295738433725836,4361.136947629195,0.06024792785715327,4348.168303525378,101522.4044692739,72171.2506666587,588,0.9984829779951307,0.005928390217717436
129,double_integrator,20,3,2,3,0.01,0.04332216675912762,3044.2050775077496,0.06067640629645038,3031.2429514284086,70268.9940333227,49957.52280743988,489,0.9981828189616588,0.0005931962329487585
130,double_integrator,20,3,2,4,0.01,0.04364864769354164,2822.6376080340865,0.060758192519667145,2809.677035360948,64667.24073221931,46243.59150334284,469,0.9981124566059919,1.1611071760780431e-05
131,double_integrator,20,3,2,5,0.01,0.04369637174187127,2814.1687226680174,0.06076533903650537,2801.208203125524,64402.80074721605,46098.783410764336,468,0.9981096024923839,1.2828560036198122e-08
132,double_integrator,20,4,0,0,0.1,0.22251521999410248,16.069726548795384,0.22251521999410254,16.06972654879538,72.21855003545957,72.21855003545953,16,0.0,83.83027105262856
133,double_integrator,20,4,0,1,0.1,0.22253427392092032,4015.894852018928,0.2228932808377573,4002.919049401229,18046.18579089536,17958.904074434304,248,0.9949999999999999,32.942279265701224
134,double_integrator,20,4,0,2,0.1,0.22268255620533434,18680.5213189159,0.22365858859137663,18666.795672149547,83888.57051600708,83461.11718630984,535,0.9976853232583612,11.036841626473311
135,double_integrator,20,4,0,3,0.1,0.22254145100682787,18868.75643154309,0.22535003228853556,18854.18155232811,84787.60404489396,83666.20302138425,537,0.9976969076128294,2.4593916596783925
136,double_integrator,20,4,0,4,0.1,0.2238689994607059,11454.681523091815,0.2284036580841236,11439.527775183884,51166.8947048757,50084.69597702581,418,0.9970432812274149,0.23520877070161927
137,double_integrator,20,4,0,5,0.1,0.2244959509801245,2933.3348959470045,0.22926073638989436,2918.1841070116106,13066.315375134332,12728.669343750054,211,0.9941453756892423,0.12042138634774617
138,double_integrator,20,4,0,6,0.1,0.22304744082117584,772.0066333855888,0.22890416287894377,756.8684104215608,3461.176826523335,3306.4860022743733,109,0.9884997562684967,0.09287965432558287
139,double_integrator,20,4,0,7,0.1,0.22280262104989937,218.133688950554,0.22888583940594814,203.0679757908555,979.0445369208663,887.2020056719084,58,0.9777634097852517,0.06482477636457949
140,double_integrator,20,4,0,8,0.1,0.22260681602694157,116.29817423389797,0.22887288904031172,104.27027468764626,522.4376158357284,455.5815899596609,43,0.9684406947068738,0.03885727942390263
141,double_integrator,20,4,0,9,0.1,0.2225164361333071,118.08828328787042,0.22884084601698457,105.92363975520678,530.6946549203451,462.87033804858913,43,0.968718328987427,0.018452495930666425
142,double_integrator,20,4,0,10,0.1,0.22256630017583198,119.5856867277446,0.228793846217314,107.39764256026837,537.3036557343562,469.40791606020497,43,0.9689450226729699,0.005484671401523923
143,double_integrator,20,4,0,11,0.1,0.22268964289952833,120.5745269630403,0.2287510822625427,108.37784545575244,541.4464965370677,473.7806894017873,43,0.9690920502242889,0.0005399974122561828
144,double_integrator,20,4,0,12,0.1,0.2227587248191132,120.9506198421262,0.22873255627114622,108.75107353380977,542.9669250456598,475.45078543560317,43,0.9691474246257682,5.376978903706644e-06
145,double_integrator,20,4,0,13,0.1,0.22276704479409834,120.99166506497806,0.2287304161559567,108.79181136694571,543.1308979153969,475.6333381248583,43,0.9691534499624702,1.1062975300383454e-09
146,double_integrator,20,4,1,0,0.03,0.08259080401079921,47.40648641895685,0.08505513869663707,37.753686236624155,573.9923104848112,443.873078277831,45,0.9691535371906875,0.3756579945605012
147,double_integrator,20,4,1,1,0.03,0.08270784187795988,1261176.7995181207,0.08717992021329354,1261163.814819886,15248575.840959057,14466218.961136177,7202,0.9998457676859535,0.05749429552180578
148,double_integrator,20,4,1,2,0.03,0.08251659429613249,321301.40360839176,0.08892402140256192,321288.4189930341,3893779.2616030322,3613066.6823821547,3639,0.9996944269516627,0.034117551208867045
149,double_integrator,20,4,1,3,0.03,0.08263740048048569,83011.28088203685,0.08905005770564882,82998.29658638802,1004524.3485319876,932040.907381951,1849,0.9993987797406301,0.022429146045640405
150,double_integrator,20,4,1,4,0.03,0.08271551117866277,22052.05509309595,0.08909796974627862,22039.071994584683,266601.2067006905,247357.7350566419,953,0.9988332105520108,0.014859277696324197
151,double_integrator,20,4,1,5,0.03,0.08276666307116706,6189.056047164268,0.0891269202714433,6176.077192297884,74777.16048359468,69295.30576719287,505,0.9977955198166746,0.010014153788286888
152,double_integrator,20,4,1,6,0.03,0.08279963487099366,1931.6265596078372,0.08914462025657201,1918.6614033853352,23328.92605888198,21523.019536828255,282,0.996042770032933,0.006138870262682831
153,double_integrator,20,4,1,7,0.03,0.08282595724621325,731.9155821112289,0.08915833787621372,718.9885533690453,8836.789895895728,8064.176278917175,174,0.9935271953687008,0.00250906326809925
154,double_integrator,20,4,1,8,0.03,0.0828513461080565,377.7817618277873,0.089171083503248,364.93776512992883,4559.754060423789,4092.5572595138,125,0.9908953416044708,0.00042298445971702096
155,double_integrator,20,4,1,9,0.03,0.0828664521387511,281.7010833973707,0.08917842213532483,268.9612344225342,3399.4587209512974,3015.9900565901003,108,0.989376595563817,1.2391427532542838e-05
156,double_integrator,20,4,1,10,0.03,0.0828695180179696,267.156566237982,0.0891798884840335,254.4512658253816,3223.8218904573723,2853.235972266749,105,0.9890734688628755,1.3824820395300524e-08
157,double_integrator,20,4,2,0,0.01,0.0426333545758643,99.47259560464981,0.04572001101643432,87.44468179360483,2333.2106186399765,1912.612876715457,90,0.9890630563559837,0.138347920846713
158,double_integrator,20,4,2,1,0.01,0.04264818135599312,346.9545065764697,0.045804503902122116,334.1660736928579,8135.270849661075,7295.4850555073035,167,0.9945041858188818,0.021218018394210624
159,double_integrator,20,4,2,2,0.01,0.044031379542551166,897.2419647235275,0.046361653102326934,884.3350369223614,20377.330305003237,19074.708897254048,264,0.996631621127878,0.0030130845204236513
160,double_integrator,20,4,2,3,0.01,0.04381900102720313,691.806643847146,0.04645702526082436,678.9204061907847,15787.82326456205,14613.94487441053,232,0.9961536595439263,0.00018187900675801719
161,double_integrator,20,4,2,4,0.01,0.04367161231922154,666.8215504572468,0.04647574172472259,653.9380502108515,15268.99317531616,14070.524233570042,228,0.9960805384068745,1.1276858871416717e-06
162,double_integrator,20,5,0,0,0.1,0.22251521999410248,16.069726548795384,0.22251521999410254,16.06972654879538,72.21855003545957,72.21855003545953,16,0.0,38.59124832442573
163,double_integrator,20,5,0,1,0.1,0.2225157201803928,4015.8948520191057,0.22269499404623547,4002.9190947209163,18047.690512667745,17974.8948190988,248,0.995,0.1298304641867562
164,double_integrator,20,5,0,2,0.1,0.2225183129825642,1041.866491011337,0.22269768732052692,1028.9170327901154,4682.160659257624,4620.24121206613,127,0.9901273816594178,0.07939133256570677
165,double_integrator,20,5,0,3,0.1,0.22253578636699262,285.85116673460664,0.2227150198712821,273.00483083452815,1284.517746117463,1225.8034100812374,67,0.9807534210118852,0.054583429590221944
166,double_integrator,20,5,0,4,0.1,0.22253222843274495,90.70839725248251,0.22273147875583882,78.28438755702885,407.61914753348617,351.47428641124066,38,0.9634394899712336,0.03562705534330687
167,double_integrator,20,5,0,5,0.1,0.2225216259465275,38.889410228635604,0.22274704877510781,28.472241369926365,174.76687968288002,127.82320361367752,25,0.9340518441697321,0.020889728603644485
168,double_integrator,20,5,0,6,0.1,0.22251685630684215,24.492139636266952,0.22276091354597544,19.247851009842186,110.06869341391933,86.40587212293704,20,0.8921326122443403,0.007946083757748083
169,double_integrator,20,5,0,7,0.1,0.22251526230774557,20.369639280661975,0.22277408743842747,18.06202449127668,91.54266125120948,81.07776222523566,18,0.8504412471842397,0.0010442968497074935
170,double_integrator,20,5,0,8,0.1,0.22251532602352497,19.358979213334923,0.22278119551121953,17.865329855374036,87.00065545727054,80.1922703322342,18,0.8299799476406348,1.670942289594042e-05
171,double_integrator,20,5,0,9,0.1,0.2225153809242978,19.244002001308615,0.22278225107272678,17.845464836819808,86.48391819644881,80.10272250545756,18,0.8270796412041411,6.603479080086793e-09
172,double_integrator,20,5,1,0,0.03,0.08251526864064154,16.88133112527388,0.08266367910305424,16.446269771945076,204.58433212879658,198.95400193163462,27,0.82702112936958,0.03619093217463007
173,double_integrator,20,5,1,1,0.03,0.08252569757620469,18.066381437417885,0.08262908017622399,17.04011387163455,218.91825174498268,206.22417477349262,28,0.8829105395753544,0.0002993265454525009
174,double_integrator,20,5,1,2,0.03,0.0825284860814149,17.834725052838728,0.08263597001506041,16.928804764488312,216.1038678844133,204.8599993610898,28,0.8761707092936832,5.057634369121465e-07
175,double_integrator,20,5,2,0,0.01,0.042519663274945635,16.52206068393944,0.042591860826173146,16.214350802138988,388.5745890578331,380.6912984692864,37,0.8759168129525048,0.00994339432167772
176,double_integrator,20,5,2,1,0.01,0.042515509294191386,17.20046105452892,0.0425706149647833,16.568073725559376,404.56909349264,389.19037789952944,38,0.9132238175722724,9.676498556743314e-05
177,double_integrator,20,5,2,2,0.01,0.04251526537880271,17.077565201894664,0.04257028797844761,16.505141492521886,401.68078570689596,387.71505376891207,37,0.9089060627506612,2.01328710297517e-07
178,double_integrator,20,6,0,0,0.1,0.22251521999410248,16.069726548795384,0.22251521999410254,16.06972654879538,72.21855003545957,72.21855003545953,16,0.0,6.975087207427268
179,double_integrator,20,6,0,1,0.1,0.22258714468932525,28.32193692901373,0.22352285565574262,20.525607137307517,127.23976925326893,91.82777786679635,21,0.910287042747519,0.04983353211494646
180,double_integrator,20,6,0,2,0.1,0.22260764501344715,19.772605678749855,0.22367844119822128,17.027724452026142,88.82267128586462,76.12590807057873,18,0.8393213091201047,0.019826316820113137
181,double_integrator,20,6,0,3,0.1,0.22261383857012865,17.40760907356793,0.22370947180741815,16.483913466766694,78.1964373166501,73.68446822384429,17,0.7422250054710632,0.006078481868201715
182,double_integrator,20,6,0,4,0.1,0.22261863359983605,16.76108439450062,0.22372850762972138,16.356338679032344,75.29057259703244,73.10797739777831,16,0.6580033463568382,0.00048061702587755636
183,double_integrator,20,6,0,5,0.1,0.2226203882259078,16.629732226908562,0.22373533014763713,16.33084721088573,74.69995160566003,72.99181224578804,16,0.6279083738920804,2.678155084986108e-06
184,double_integrator,20,6,0,6,0.1,0.22262052931285867,16.620613086521814,0.22373587833017297,16.329070035946806,74.65894155324784,72.98369022356604,16,0.625507657412072,2.6785476746516127e-10
185,double_integrator,20,6,1,0,0.03,0.08254681321457696,16.094965287349766,0.0832264067337225,16.007060533526293,194.97985034881458,192.3315106555044,26,0.6254835308322818,0.10435445517169585
186,double_integrator,20,6,1,1,0.03,0.08253196190208936,16.725912094762563,0.08309870205650344,16.154526664410927,202.6598145649938,194.401672524639,27,0.8118054742432217,0.021872645104810885
187,double_integrator,20,6,1,2,0.03,0.08251863481220781,17.648584976704075,0.08293521660321032,16.42552932590103,213.87393304394735,198.0525282098946,27,0.8698213028991902,0.0007109204476233066
188,double_integrator,20,6,1,3,0.03,0.0825186400516376,17.413617145024933,0.08293915977124602,16.35640323174215,211.02646788808,197.20965677557672,27,0.8602103004872425,6.213375188287017e-06
189,double_integrator,20,6,1,4,0.03,0.08251866452156455,17.403224558179033,0.08293965791248274,16.352629168477787,210.9004630537987,197.16296859739822,27,0.8597345315943998,1.3835813168072369e-09
190,double_integrator,20,6,2,0,0.01,0.042516368303914004,16.380887056685875,0.04280321955332752,16.02689060861977,385.2842495763654,374.4318949805223,37,0.8597337730191706,0.04179011092265997
191,double_integrator,20,6,2,1,0.01,0.0425162972263354,17.885309925375953,0.042777890566042004,16.35540969618919,420.6695100978232,382.33324457500163,38,0.9295162209421333,0.009385032873677491
192,double_integrator,20,6,2,2,0.01,0.04251615304265857,20.8251476573401,0.04272919923418897,17.266070051145498,489.81730864608545,404.0812924322339,41,0.9550660713952104,0.0008489064011574107
193,double_integrator,20,6,2,3,0.01,0.042516079650683096,19.81442410499789,0.04272925142069009,16.91440393123348,466.04541782298446,395.8506963930403,40,0.9496339357954151,6.556664227358931e-05
194,double_integrator,20,6,2,4,0.01,0.04251608974130342,19.731941314012477,0.0427296476452581,16.877668893945355,464.10527012420295,394.987317332076,40,0.9490985871958342,5.931982898351266e-07
195,double_integrator,20,6,2,5,0.01,0.04251609121474374,19.73409892739266,0.042729691420045804,16.876902652934156,464.1560021996863,394.96898039887753,40,0.9491128091354168,1.0895214121062832e-10
196,double_integrator,20,7,0,0,0.1,0.22251521999410248,16.069726548795384,0.22251521999410254,16.06972654879538,72.21855003545957,72.21855003545953,16,0.0,7.502106093797931
197,double_integrator,20,7,0,1,0.1,0.22255787558508036,4015.894852018928,0.22323765042421873,4002.9190488370286,18044.272041425535,17931.20041010232,248,0.9949999999999999,2.24678181269889
198,double_integrator,20,7,0,2,0.1,0.22282630100665132,18873.00935657782,0.22436449155813323,18859.636124633027,84698.30209143247,84058.02537495762,537,0.9976971673405725,0.3404727002031425
199,double_integrator,20,7,0,3,0.1,0.22352592653258624,4836.395660661362,0.22600035996466877,4823.027532804152,21636.84426091082,21340.79580031708,272,0.9954453614309112,0.08896115015125264
200,double_integrator,20,7,0,4,0.1,0.22363083699654188,1270.6119944926763,0.22619097862510695,1257.2636144802188,5681.738759991872,5558.416264532064,139,0.9910725566832209,0.06767269627508608
201,double_integrator,20,7,0,5,0.1,0.22365243826256298,354.35347772254767,0.2262278393568495,341.08065071465853,1584.3935370225859,1507.6864619506061,74,0.9828111268952864,0.04842046817467658
202,double_integrator,20,7,0,6,0.1,0.22366870849813797,113.80299943976192,0.2262560084452424,100.82613968673533,508.80161200872374,445.62856199744584,42,0.9680410780879319,0.030069746438549858
203,double_integrator,20,7,0,7,0.1,0.22368454558373385,48.2558592848159,0.22628331432831914,36.68376083189781,215.73175365730327,162.11429879744725,28,0.9444098466644181,0.015249259875010447
204,double_integrator,20,7,0,8,0.1,0.22369800431790315,29.933349714008806,0.22630635319482556,23.69441293641755,133.8114294102943,104.70060871874504,22,0.9155941451153149,0.0044586189456405625
205,double_integrator,20,7,0,9,0.1,0.2237079508656656,30.041362038495947,0.226323309154083,22.500984083891193,134.28830724275636,99.41964956235381,22,0.9159170689299797,0.00037835745147562453
206,double_integrator,20,7,0,10,0.1,0.22371169088732798,30.09921336180734,0.22632967406484678,22.357048608257315,134.54465988085872,98.78089870730646,22,0.9160885094938871,2.8653884512522962e-06
207,double_integrator,20,7,0,11,0.1,0.22371204536469114,30.104625447170427,0.22633027702234124,22.346818240005746,134.5686388861826,98.73543448983573,22,0.916104494444651,4.1904934950540417e-10
208,double_integrator,20,7,1,0,0.03,0.08287426890218921,20.140215964688135,0.08445755854009183,17.288705293432784,243.02134102031408,204.7028778984402,29,0.9161046887958739,0.2586616568906357
209,double_integrator,20,7,1,1,0.03,0.08276014513376402,170508.60816312215,0.08414963405288024,170495.62364545034,2060274.3976286117,2026100.5952599824,2647,0.9995805234439794,0.03541457568767336
210,double_integrator,20,7,1,2,0.03,0.08272857640781593,43478.81590084664,0.08408617473394019,43465.83199389076,525559.8221165438,516920.07790130086,1337,0.9991691912078815,0.018957372252149732
211,double_integrator,20,7,1,3,0.03,0.08273644687562819,11258.212284566413,0.08411365661030007,11245.230729676741,136073.1903497147,133690.90327122595,681,0.9983664502506973,0.014581215306715405
212,double_integrator,20,7,1,4,0.03,0.08273812496280554,3008.386481651156,0.08411877012104658,2995.4137130652753,36360.34153545973,35609.33794865149,352,0.9968337669493061,0.011965202686550528
213,double_integrator,20,7,1,5,0.03,0.0827389948884154,858.2114289779171,0.08412141850337801,845.2697252883078,10372.51455780107,10048.210554775236,188,0.994032142819318,0.009390130115124554
214,double_integrator,20,7,1,6,0.03,0.08273976624944196,279.62963462069604,0.08412378315805476,266.78792588366343,3379.628047022456,3171.3733722889374,108,0.9893349602854373,0.00588203113905551
215,double_integrator,20,7,1,7,0.03,0.08274080486036987,116.04083082736713,0.08412696582547732,103.47327438007036,1402.4619536055163,1229.965604545007,70,0.9826936317483189,0.002308143993053993
216,double_integrator,20,7,1,8,0.03,0.08274186379271381,67.73997785750755,0.08413020586888095,55.71422426619715,818.6905002189797,662.2380593366094,53,0.975948973306857,0.00035648843459356157
217,double_integrator,20,7,1,9,0.03,0.08274244368512977,54.89290133307268,0.08413197815409028,43.36565174360446,663.4189043529285,515.4479033427568,48,0.9722704866312226,8.776893587814971e-06
218,double_integrator,20,7,1,10,0.03,0.08274254875391762,53.08727066688517,0.08413229913060823,41.67344072636307,641.5957867671032,495.3322464380606,47,0.9716056582830152,7.272693246993064e-09
219,double_integrator,20,7,2,0,0.01,0.04259099728033802,28.258475270609118,0.04346698342478353,21.038781855403762,663.4847051035017,484.017527735962,48,0.9715860655589194,0.09142202594179819
220,double_integrator,20,7,2,1,0.01,0.042566709573147184,495462.91798675875,0.04330263837467331,495449.9333321472,11639680.937408349,11441564.577319708,6292,0.9998579303277946,0.014164439697154781
221,double_integrator,20,7,2,2,0.01,0.04255475222057871,126278.08343091315,0.043218117756444616,126265.0989867042,2967426.123793698,2921577.9293830018,3177,0.99971857459185,0.008936106149239394
222,double_integrator,20,7,2,3,0.01,0.04255524377584523,32650.891605883167,0.04322270371674924,32637.907972353452,767258.9488117592,755110.2815371989,1616,0.9994464484609954,0.006415987147462851
223,double_integrator,20,7,2,4,0.01,0.04255551523694994,8689.448135775141,0.04322434377965375,8676.467529666788,204190.88072115034,200731.0411442478,834,0.9989262556089151,0.004561377099709173
224,double_integrator,20,7,2,5,0.01,0.04255567929254683,2450.0011996937765,0.04322534587338011,2437.031249023205,57571.66235912647,56379.68186910509,443,0.9979731192055478,0.003235199414144162
225,double_integrator,20,7,2,6,0.01,0.04255577941512372,773.6610108586394,0.04322596995627614,760.724722714892,18179.92812002619,17598.78895683264,249,0.9963673302621614,0.0020148309208797154
226,double_integrator,20,7,2,7,0.01,0.04255586170243139,300.6104100666135,0.04322649036079311,287.7618066371088,7063.9013767036095,6657.070796987762,155,0.9940737883722012,0.0008144601280361673
227,double_integrator,20,7,2,8,0.01,0.0425559411631595,160.86064472574841,0.043226993891648705,148.17107149729253,3779.9808987659003,3427.7440589251487,114,0.991695119735009,0.00013411289691692314
228,double_integrator,20,7,2,9,0.01,0.04255598628917576,123.10432135826584,0.043227279819031364,110.55472260018098,2892.7615617165898,2557.5220801080304,100,0.9903431017790257,3.7593046454839527e-06
229,double_integrator,20,7,2,10,0.01,0.04255599507108224,117.4912581215981,0.0432273354706025,104.97524702897871,2760.862668710949,2428.4459332537153,97,0.9900799804624052,3.891296028580285e-09
230,double_integrator,40,0,0,0,0.1,0.2225038733077797,223.91752777731298,0.22250387330778404,223.9175277773131,1006.3533926332052,1006.3533926331861,59,0.0,96.10002513147427
231,double_integrator,40,0,0,1,0.1,0.22250388237019791,4223.742653247623,0.22251746979253648,4022.886659168341,18982.78182049982,18078.969992419326,255,0.995,52.224651508969856
232,double_integrator,40,0,0,2,0.1,0.22250393605585095,24864.13945065699,0.2225274720276381,24660.76712834058,111746.96453197041,110821.22536887352,617,0.9979854588138135,23.671302250870404
233,double_integrator,40,0,0,3,0.1,0.22250415607688379,23672.281852649285,0.22254416251772088,23466.002722682402,106390.29072548918,105444.25186085857,602,0.9979348951662377,6.687238301814025
234,double_integrator,40,0,0,4,0.1,0.22250474558089978,11192.634420064012,0.22256719356754973,10983.944238254262,50302.902038529865,49351.137794351554,414,0.9969806140946003,0.6674079695990631
