system,plant,horizon,state_index,barrier_stage,newton_iteration,barrier_weight,preconditioned_weyl_lower,preconditioned_weyl_upper,preconditioned_exact_lower,preconditioned_exact_upper,interval_chebyshev_degree,raw_gradient_norm,preconditioned_gradient_norm
51,double_integrator,20,1,1,1,0.03,0.18595442919226252,1031731.875035237,0.26967748193370716,1031718.6583362914,4344,297.687912308656,175.65909274556157
52,double_integrator,20,1,1,2,0.03,0.2827222574422026,263271.7476917443,0.34454295487737546,263258.531024021,1780,147.94587344765725,87.27883130108033
53,double_integrator,20,1,1,3,0.03,0.2694385369557951,68229.68080626575,0.3378079261283915,68216.46425853754,928,72.87194529764332,42.97273940307682
54,double_integrator,20,1,1,4,0.03,0.26471108259665665,18234.22671869483,0.3392124185200433,18221.010616966385,485,35.29896689195735,20.80461136307623
55,double_integrator,20,1,1,5,0.03,0.26251285559883847,5176.672610208651,0.33994421397141533,5163.458065702967,259,16.54647946848805,9.746570475480341
56,double_integrator,20,1,1,6,0.03,0.2612710264947183,1650.4301632293373,0.3403965259702835,1637.220485143389,147,7.258269588870606,4.273716454067228
57,double_integrator,20,1,1,7,0.03,0.260468080949921,648.3713982939101,0.34070004324993197,635.1743515007197,92,2.7595578192075743,1.624680206742458
58,double_integrator,20,1,1,8,0.03,0.25985892398022437,351.90350720168414,0.3409341339609488,338.73056227562336,68,0.7554261089244484,0.444753201845852
59,double_integrator,20,1,1,9,0.03,0.25955280035259076,274.5706393642632,0.3410513953168572,261.4226155807454,60,0.09532577876427308,0.0561225574515779
60,double_integrator,20,1,1,10,0.03,0.25950264895676395,264.48497215625224,0.3410704040738365,251.3433933017016,59,0.0023291336561481503,0.0013712653505136214
61,double_integrator,20,1,2,0,0.01,0.09268772273873756,97.55657698303696,0.1563965417163368,84.60273880755777,60,5.086364313070402,3.4277559018726063
62,double_integrator,20,1,2,1,0.01,0.11277061993894384,344.26483597145796,0.17316402219495675,331.1020308638962,102,2.523966638880627,1.7312050089795499
63,double_integrator,20,1,2,2,0.01,0.16754261968103082,1140.0752287134023,0.31447516757442073,1126.874795714064,153,2.155357936737594,1.5209288531749316
64,double_integrator,20,1,2,3,0.01,0.15533553000724756,789.5139927106069,0.27433896008933306,776.320437842149,132,0.4020057110745122,0.29762973461101416
65,double_integrator,20,1,2,4,0.01,0.15057068435966223,728.436072885436,0.27285395402651563,715.2442289297683,129,0.02410246464836133,0.021689618897651943
66,double_integrator,20,1,2,5,0.01,0.1494531659213982,725.914346627238,0.27311910884099977,712.7225624793114,129,0.00043804640928626155,0.000534100114520998
67,double_integrator,20,2,0,0,0.1,0.07860498781300007,20.82827988412948,0.08472230682805822,14.841255294620595,30,58.72438565291681,50.650272102392066
68,double_integrator,20,2,0,1,0.1,0.13413711746493587,1400.7072210643173,0.14229030243780347,1387.4985137236156,189,41.71825952188247,38.33999311797031
69,double_integrator,20,2,0,2,0.1,0.179806492956891,5175.402804069941,0.19882562137132398,5162.18837912574,313,34.35724227337025,30.95294786809755
70,double_integrator,20,2,0,3,0.1,0.2401918321347561,8653.323080763692,0.2789663481945085,8640.107844264428,351,37.53128381617631,31.89634844907355
71,double_integrator,20,2,0,4,0.1,0.34025316736630307,10450.667161748795,0.38452328261043117,10437.451753508503,324,40.210746453506175,36.27417430955703
72,double_integrator,20,2,0,5,0.1,0.4516195714792006,9588.815973597186,0.5676346876416413,9575.600738449344,269,37.25563134400854,38.025895340839256
73,double_integrator,20,2,0,6,0.1,0.6204250400206452,25908.39406709114,0.7876312789753097,25895.177840047392,377,44.072608430816324,54.83472209801778
74,double_integrator,20,2,0,7,0.1,0.8594968730562113,6633.420737645386,1.057275991595109,6620.20593042074,163,21.963349908150505,27.469378555919775
75,double_integrator,20,2,0,8,0.1,0.9485933955726227,1737.259349243148,1.0883449651479726,1724.050135969242,79,10.47687357377196,13.291456407323516
76,double_integrator,20,2,0,9,0.1,1.0093681912867412,479.63789619865133,1.1148508381718756,466.4519581151053,41,4.850713368912379,6.2549952219115195
77,double_integrator,20,2,0,10,0.1,1.0004706401162533,156.26810482593783,1.1324165602464762,143.37340929419008,23,2.1527109289801967,2.8142937367544296
78,double_integrator,20,2,0,11,0.1,0.9957138478609179,157.48623308069244,1.1459841008272884,144.44974057352655,24,0.8828435412302421,1.1633129310777046
79,double_integrator,20,2,0,12,0.1,0.9931097680040718,158.3708621926055,1.1564390543243515,145.3309784178711,24,0.302460572592868,0.3995774386114293
80,double_integrator,20,2,0,13,0.1,0.9919713892035982,158.911155343926,1.162936377413534,145.8703008010031,24,0.06590439432283036,0.08708264595511973
81,double_integrator,20,2,0,14,0.1,0.9916751475734571,159.09349360886839,1.1651071173300718,146.05238586351197,24,0.0048707291567709615,0.006435928376882148
82,double_integrator,20,2,1,0,0.03,0.30399220442575575,57.68441459570076,0.4268263308186129,45.336681033894635,26,8.009366488230516,5.631424865218523
83,double_integrator,20,2,1,1,0.03,0.3034996537235549,1738616.8043082987,0.4355655098923544,1738603.5876050203,4414,389.66767115633166,230.34797679209686
84,double_integrator,20,2,1,2,0.03,0.430091381155771,443665.3571921838,0.5355376068492418,443652.1405074762,1874,193.57974304477804,114.39026826393925
85,double_integrator,20,2,1,3,0.03,0.41125621316395955,114983.51666367671,0.5319137101483189,114970.30005035597,976,95.27571693932988,56.26482167467142
86,double_integrator,20,2,1,4,0.03,0.4046045420727779,30727.316077842668,0.5345103954395636,30714.099729994166,509,46.087304795961714,27.192684400824263
87,double_integrator,20,2,1,5,0.03,0.4017711891335155,8719.41571333897,0.535781580866573,8706.200293901946,272,21.555866639678936,12.705694896751147
88,double_integrator,20,2,1,6,0.03,0.4001831041002989,2775.03264545548,0.5365576450212546,2761.8201435951687,154,9.429012548536495,5.553201250168309
89,double_integrator,20,2,1,7,0.03,0.39921901782792124,1085.3922845990983,0.53704207854974,1072.1875000542218,97,3.5767954064564544,2.105870083874061
90,double_integrator,20,2,1,8,0.03,0.3985670039589624,585.4634464565512,0.5373743113307343,572.2742765498595,71,0.9771801194649111,0.5753097709893338
91,double_integrator,20,2,1,9,0.03,0.3982512531085201,455.2063468814404,0.537535213715775,442.0356454061846,63,0.12278837433815754,0.07229101805758037
92,double_integrator,20,2,1,10,0.03,0.3981999132188747,438.2889913025857,0.5375612189473375,425.123766112646,62,0.002977394246639481,0.0017529254083117447
93,double_integrator,20,2,2,0,0.01,0.13892013769986788,155.43616922559866,0.2517390370529172,142.3904689211563,62,7.084363445959096,4.92941362412049
94,double_integrator,20,2,2,1,0.01,0.16859427205219943,573.4852746101461,0.2707632478878675,560.3054156967029,108,3.5207250124880134,2.490268432888111
95,double_integrator,20,2,2,2,0.01,0.2638258682461604,1947.9027077365704,0.4174334553547563,1934.6973012438984,159,3.0503689295320027,2.248713279374031
96,double_integrator,20,2,2,3,0.01,0.2478116711819927,1337.2840302521208,0.3920773447007426,1324.0833510131126,136,0.5752549111032728,0.4486862455260257
97,double_integrator,20,2,2,4,0.01,0.24076133158540192,1229.108384663842,0.3947494151246788,1215.9088743185937,132,0.03431285503201198,0.03343086425103138
98,double_integrator,20,2,2,5,0.01,0.23877651777998324,1224.4766754331652,0.3952334791565745,1211.2772046966,133,0.0005398312374654822,0.0007688762958354859
99,double_integrator,20,3,0,0,0.1,0.07860498781300007,20.82827988412948,0.08472230682805822,14.841255294620595,30,59.500148017560846,51.97062720000405
100,double_integrator,20,3,0,1,0.1,0.14561636549154308,1400.707221064379,0.1515831159414837,1387.4985137579206,181,40.49617403891631,37.671188152384815
101,double_integrator,20,3,0,2,0.1,0.20280794386585227,6165.307334131056,0.22079132184679612,6152.092531433536,322,35.66983877868447,31.08578877957478
102,double_integrator,20,3,0,3,0.1,0.29170384217418316,14072.113959374421,0.3249246407009561,14058.898131849377,406,46.213804931002066,37.93126487632163
103,double_integrator,20,3,0,4,0.1,0.4257979908232307,9679.645663075577,0.4812212909062139,9666.43067480599,279,42.38987348603437,38.551531878641924
104,double_integrator,20,3,0,5,0.1,0.5974751881287874,12141.08118213571,0.7430889750249126,12127.865559887836,263,37.789053375041846,41.68923666287322
105,double_integrator,20,3,0,6,0.1,0.9918692485127435,42101.54662194586,1.1785915856273068,42088.3301994413,380,48.06392877055826,69.21150321296639
106,double_integrator,20,3,0,7,0.1,1.0009193034107062,10701.554233455434,1.1953936784234087,10688.338658927598,191,23.685098925541364,34.3367167810302
107,double_integrator,20,3,0,8,0.1,1.0115158529367154,2758.4309990431443,1.2204281186462578,2745.218770899256,97,11.529744529204905,16.867612098578352
108,double_integrator,20,3,0,9,0.1,1.0319933427683041,735.2857284979506,1.2536271140483377,722.0870108533231,50,5.517576424067631,8.146537622126905
109,double_integrator,20,3,0,10,0.1,1.0674221791596212,212.92200508019226,1.293493954761898,199.7915691589253,27,2.5672721465893735,3.8123748903591177
110,double_integrator,20,3,0,11,0.1,1.1168047763346276,133.04816657219013,1.334664547705157,120.08719864863859,21,1.1273945379577075,1.6771041968983382
111,double_integrator,20,3,0,12,0.1,1.1632307002432918,134.64077465004573,1.3668719135245901,121.66967291180647,20,0.4385627402889798,0.6521829205221917
112,double_integrator,20,3,0,13,0.1,1.19053239426372,135.5111913854517,1.3845445938127368,122.53770546934166,20,0.12905492057431492,0.19185215446588552
113,double_integrator,20,3,0,14,0.1,1.2031523361286407,135.90720467979426,1.3925094107615692,122.9329158344762,20,0.01909143871588902,0.028381046308382486
114,double_integrator,20,3,0,15,0.1,1.2057066637309142,135.98633712100911,1.3940940007705207,123.01190217943459,20,0.0006208685301627199,0.000922972333237409
115,double_integrator,20,3,1,0,0.03,0.36823499976105156,50.748415806420574,0.5109647676204319,38.870610076688436,22,7.543264749959504,5.383446599930864
116,double_integrator,20,3,1,1,0.03,0.309599380356494,1461176.7030678336,0.49122314126175726,1461163.4863657586,4007,356.5701730421802,210.69897227157628
117,double_integrator,20,3,1,2,0.03,0.31340551965860897,372759.8886875821,0.5689935733839305,372746.6720076013,2012,177.18380447335645,104.66145833434689
118,double_integrator,20,3,1,3,0.03,0.3216449153199493,96555.67865602454,0.561813526602154,96542.4620610329,1011,87.2381759430528,51.49991243692519
119,double_integrator,20,3,1,4,0.03,0.3246438018835124,25777.12184804928,0.5628784697886213,25763.9055695835,520,42.23287299406785,24.91108595121433
120,double_integrator,20,3,1,5,0.03,0.3261938442532853,7301.60443185155,0.5638496526787827,7288.389264178944,276,19.784339038809534,11.659196685088583
121,double_integrator,20,3,1,6,0.03,0.32713160889618054,2316.764358115212,0.5644414836080509,2303.55271064977,156,8.680098501749622,5.11171197410209
122,double_integrator,20,3,1,7,0.03,0.32773090907600677,901.8979216116528,0.5648211063351842,888.6957766328478,97,3.311133326807047,1.949441588690409
123,double_integrator,20,3,1,8,0.03,0.32816127050065813,483.3384378702975,0.5650918128147914,470.1564407456749,71,0.9153963224165963,0.5389348529170598
124,double_integrator,20,3,1,9,0.03,0.32837840418582753,373.4458886970697,0.5652265628437113,360.2902043942937,63,0.11822656269231194,0.06960527512470695
125,double_integrator,20,3,1,10,0.03,0.32841508262185554,358.77794134188406,0.5652491543665978,345.6311337296122,61,0.003013933709172828,0.0017744378272468446
126,double_integrator,20,3,2,0,0.01,0.11565928441000588,128.94462393171432,0.27788847732877187,115.96823270492801,62,6.540720832289677,4.607403664610496
127,double_integrator,20,3,2,1,0.01,0.11029103242781241,468.5708587980124,0.2952288542565269,455.4031741857007,121,3.2329861727304037,2.3224690720073786
128,double_integrator,20,3,2,2,0.01,0.10961053863968716,1520.37519181311,0.4047925394230076,1507.1744592943387,218,2.6701567685402314,2.020682242708533
129,double_integrator,20,3,2,3,0.01,0.11140088181450566,1063.899673573441,0.37946022559129494,1050.7049924959954,181,0.4897085349988513,0.39763754974924737
130,double_integrator,20,3,2,4,0.01,0.11300324222880755,987.099857464719,0.3738064440187847,973.9064787443862,173,0.02828665032463059,0.029436261281152173
131,double_integrator,20,3,2,5,0.01,0.11323747068686715,984.1643686029965,0.37329967629004285,970.9710199278222,172,0.00043699311265055484,0.0006295721465129018
132,double_integrator,20,4,0,0,0.1,0.07860498781300007,20.82827988412948,0.08472230682805822,14.841255294620595,30,51.229759753243044,45.40146667453848
133,double_integrator,20,4,0,1,0.1,0.16480859293275452,1400.7072210643173,0.17432375376991457,1387.4985139000505,171,30.098471434403564,28.11973245712576
134,double_integrator,20,4,0,2,0.1,0.2566346714604011,8725.839389854209,0.27910793409048407,8712.624016629634,341,38.96794224885153,29.03739833889228
135,double_integrator,20,4,0,3,0.1,0.3908968893136751,14586.496288375742,0.4457300779358829,14573.280440267496,357,47.75523090680023,39.821501298621115
136,double_integrator,20,4,0,4,0.1,0.6146728299852298,16012.554886619431,0.7247624944325414,15999.338975868792,298,42.89583663637924,45.162179212414145
137,double_integrator,20,4,0,5,0.1,0.7947780148813541,4094.587575927395,0.928059306879608,4081.3740179005536,133,21.300145229098078,22.52826306907324
138,double_integrator,20,4,0,6,0.1,0.819120112658557,1071.7508450722698,0.9426027120311967,1058.5465423077453,67,10.2332240152663,10.956289985042059
139,double_integrator,20,4,0,7,0.1,0.8287023683187573,297.10337033795577,0.9547960832676623,283.9365115738002,35,4.760646977045372,5.195857734015157
140,double_integrator,20,4,0,8,0.1,0.8415103261098532,94.8271379444073,0.9697040467021834,81.84835957407223,20,2.097395144611382,2.351101546515079
141,double_integrator,20,4,0,9,0.1,0.857013117399803,49.64775183344863,0.9862208828766139,38.11827573288496,14,0.8476868187668996,0.9778405367856746
142,double_integrator,20,4,0,10,0.1,0.8728948451154727,50.16678248851767,1.001781682144611,38.31965454897693,14,0.29282250112003205,0.3449647773164674
143,double_integrator,20,4,0,11,0.1,0.8850245615728642,50.50953473645378,1.0129094021488148,38.621263278960136,14,0.06977150065494846,0.08251126366970664
144,double_integrator,20,4,0,12,0.1,0.8899175739870324,50.639896219672465,1.0172330810154202,38.742226975468846,14,0.006362137009213927,0.007523984952937223
145,double_integrator,20,4,0,13,0.1,0.8904569529271139,50.654123333312626,1.0177039328675124,38.7555185255168,14,9.042579173819092e-05,0.00010693909183350707
146,double_integrator,20,4,1,0,0.03,0.27363605917123895,25.14799555306265,0.36990339259991756,18.713494981944315,18,4.0458754687005,2.855018442611595
147,double_integrator,20,4,1,1,0.03,0.232216534298562,437158.38648141135,0.3226612671989451,437145.1697969702,2531,192.92086591085118,113.71185524496885
148,double_integrator,20,4,1,2,0.03,0.2315082099214236,111378.35323713804,0.3423705013666956,111365.13662643745,1280,96.00695641449478,56.57985409505256
149,double_integrator,20,4,1,3,0.03,0.23195564023384296,28782.123522630307,0.3468283645086731,28768.907196393302,650,47.38727620329459,27.919617788178826
150,double_integrator,20,4,1,4,0.03,0.23224493911598015,7652.409211039018,0.3485920120689031,7639.19395047188,335,23.04875210455906,13.575661399949233
151,double_integrator,20,4,1,5,0.03,0.23243439056969983,2153.969333766341,0.34961858624855313,2140.757859440809,178,10.889218716109525,6.411944347180619
152,double_integrator,20,4,1,6,0.03,0.23255650834683536,678.257206363766,0.3502292370923613,665.0580446509034,100,4.8473398401727055,2.85389204981865
153,double_integrator,20,4,1,7,0.03,0.23265399862542646,262.41284674622443,0.35069414801655524,249.24866762676947,62,1.8971612903997992,1.1169439709437736
154,double_integrator,20,4,1,8,0.03,0.23274803144706824,139.6628223845463,0.35112331422812987,126.57980647456546,46,0.5542343586869481,0.32630260192067223
155,double_integrator,20,4,1,9,0.03,0.23280397970889988,106.35929433240884,0.3513693916545226,93.39948654914778,40,0.08134908603316164,0.04789385218144546
156,double_integrator,20,4,1,10,0.03,0.23281533481711655,101.3178672407663,0.35141840181769207,88.41080805901478,39,0.0026421690438780034,0.0015555633119142924
157,double_integrator,20,4,2,0,0.01,0.08379250725376367,43.19517378033923,0.17439048874479224,31.597756025352773,42,3.1881413305287913,2.200061738657197
158,double_integrator,20,4,2,1,0.01,0.08384742125424077,128.97746527837037,0.17043641879453514,115.95732726998145,73,1.5238244270559413,1.0828817825613017
159,double_integrator,20,4,2,2,0.01,0.09005061893904108,319.7183519844562,0.18052146583606565,306.57876150531234,110,0.9357607767769643,0.7027446178205973
160,double_integrator,20,4,2,3,0.01,0.08818379040687048,248.5102684917763,0.18419699522692565,235.38958613827737,98,0.1428789553119364,0.11680753365149231
161,double_integrator,20,4,2,4,0.01,0.08763790630323497,239.8499241625218,0.1851125151125345,226.73119015697316,97,0.006388877867355935,0.006293666914230917
162,double_integrator,20,5,0,0,0.1,0.07860498781300007,20.82827988412948,0.08472230682805822,14.841255294620595,30,35.180485959141336,31.956084249584503
163,double_integrator,20,5,0,1,0.1,0.373281750545329,1400.707221064379,0.3966326782437841,1387.4985365212121,113,19.609990040752564,11.569594655817808
164,double_integrator,20,5,0,2,0.1,0.472248849392149,369.8481704551007,0.5003099643485539,356.6636245483418,52,9.797098973279612,5.775681086168141
165,double_integrator,20,5,0,3,0.1,0.49647847438034004,107.79779808881645,0.5249555734967755,94.71761960136689,28,4.759379436064951,2.8045330225888665
166,double_integrator,20,5,0,4,0.1,0.5129534739877919,40.15732339830551,0.5430331784886215,27.750095445726643,17,2.2426016312725867,1.3208242882923278
167,double_integrator,20,5,0,5,0.1,0.5220514542006871,22.19580276612288,0.5555798975051083,15.930145963823474,12,0.9911734165573519,0.5835739965569177
168,double_integrator,20,5,0,6,0.1,0.5290360129913888,20.830468443745353,0.5646544597029266,15.352845412465186,12,0.37949862520510047,0.22342803654960736
169,double_integrator,20,5,0,7,0.1,0.5351359890893874,20.83066553053974,0.5721943231048282,15.272622024113556,12,0.1017580847042657,0.059909996182824596
170,double_integrator,20,5,0,8,0.1,0.5383449547239001,20.83076863033994,0.5760078243886244,15.260459286277495,12,0.011511927111119064,0.0067778316184560735
171,double_integrator,20,5,0,9,0.1,0.5388217541149133,20.83078380403758,0.5765643101854856,15.259394269451594,12,0.00022572931480350198,0.00013290437082191984
172,double_integrator,20,5,1,0,0.03,0.16814607976182974,16.200931979323958,0.19909862822883026,14.520140917514645,19,0.7317764069990106,0.5343487692198293
173,double_integrator,20,5,1,1,0.03,0.14132138298930763,16.200567674110985,0.17187941726932257,14.616379413089696,20,0.0425773840802721,0.02719554319508404
174,double_integrator,20,5,1,2,0.03,0.14163050750571235,16.200619258916667,0.1733916947181998,14.601823207462914,20,0.001726638910112065,0.0010933586638170022
175,double_integrator,20,5,2,0,0.01,0.05341676656328513,14.878013546306114,0.08061188465293327,14.34388145181508,31,0.2863781656227522,0.1990511684788007
176,double_integrator,20,5,2,1,0.01,0.04716275976113644,14.87787941646263,0.07146172131779342,14.403206835220459,33,0.019344019169026727,0.012512436964329961
177,double_integrator,20,5,2,2,0.01,0.0472534062902578,14.87788195288951,0.07178291543038438,14.393605251346617,33,0.0008207021099560107,0.0005328025751800614
178,double_integrator,20,6,0,0,0.1,0.07860498781300007,20.82827988412948,0.08472230682805822,14.841255294620595,30,13.863039946653126,13.781077078514189
179,double_integrator,20,6,0,1,0.1,0.10746931326215944,20.830657560004614,0.112297157232818,15.455687915109916,26,0.9262629622742244,0.5657444906611606
180,double_integrator,20,6,0,2,0.1,0.09892311598455004,20.831335256669803,0.11297202697330237,15.167966461342118,27,0.39504865390093186,0.23367336383236675
181,double_integrator,20,6,0,3,0.1,0.10227141603050535,20.83154000234522,0.1128760914428058,15.113558339394881,27,0.14347827708348745,0.08447955005183566
182,double_integrator,20,6,0,4,0.1,0.1072346556578959,20.83169851572398,0.11340891797216565,15.099275643880429,26,0.03179125530552781,0.018717189764084163
183,double_integrator,20,6,0,5,0.1,0.10911053522482449,20.83175651989164,0.11362088503751215,15.09613737250191,26,0.0022201356899132605,0.0013071539638522518
184,double_integrator,20,6,0,6,0.1,0.10925628891120806,20.831761183923074,0.1136341776154114,15.09591305918855,26,2.2084943320343504e-05,1.300316757336471e-05
185,double_integrator,20,6,1,0,0.03,0.0392739506408555,16.20122511455839,0.041741098383698105,14.467000902601473,38,0.34688737085565075,0.3931971952949372
186,double_integrator,20,6,1,1,0.03,0.04205095109057554,16.20073416207946,0.04749868530560778,14.500127399784393,37,0.19350496720896515,0.23217115424139367
187,double_integrator,20,6,1,2,0.03,0.04079775713616943,16.2002935971247,0.06590466329260455,14.575498976462256,37,0.03126603953306035,0.02084801329538551
188,double_integrator,20,6,1,3,0.03,0.04004820596368481,16.20029377032899,0.060696664502625196,14.56239921599073,38,0.0023503847529442513,0.0014872688624506273
189,double_integrator,20,6,1,4,0.03,0.039929667375040175,16.200294579252194,0.060107312787903995,14.561682710790276,38,3.0771890532178565e-05,1.951810307572583e-05
190,double_integrator,20,6,2,0,0.01,0.019496528414209832,14.87790462164391,0.027691655287248877,14.330884542617095,51,0.19789899898598184,0.17175139295234845
191,double_integrator,20,6,2,1,0.01,0.01959082993541314,14.915352054421097,0.03453880886564564,14.377225429278539,51,0.10920679578600988,0.10510612902850922
192,double_integrator,20,6,2,2,0.01,0.018851909780665803,15.934359933784751,0.05291323407816626,14.512710500040114,54,0.047892633472790554,0.0304314865682576
193,double_integrator,20,6,2,3,0.01,0.01879666096214319,15.584022480633207,0.048382638329405064,14.468271028185114,54,0.009431682027097583,0.005943177232553224
194,double_integrator,20,6,2,4,0.01,0.018748255559015742,15.555432258454553,0.04695702649561033,14.463150556914872,54,0.0007861983329178207,0.0004977166465984378
195,double_integrator,20,6,2,5,0.01,0.01874342652203018,15.556180131376628,0.04680933265286822,14.462949178557562,54,1.0553858373565976e-05,6.681822390129957e-06
196,double_integrator,20,7,0,0,0.1,0.07860498781300007,20.82827988412948,0.08472230682805822,14.841255294620595,30,10.02345912164814,7.377130738200553
197,double_integrator,20,7,0,1,0.1,0.1161995682576272,1400.7072210643173,0.12135343589473752,1387.4985138134653,203,17.21811967256947,10.518192729775315
198,double_integrator,20,7,0,2,0.1,0.14198341429154382,7572.945892932726,0.15647841151434858,7559.73068739659,426,43.1966598210589,27.253902720411606
199,double_integrator,20,7,0,3,0.1,0.1610937203456918,1946.4848463683595,0.18770291855319074,1933.2740540760228,203,21.930446725080262,13.823441301942992
200,double_integrator,20,7,0,4,0.1,0.17109056701682543,517.1698183420301,0.18857256035714126,503.97632052113534,102,10.736032180043592,6.771418671819212
201,double_integrator,20,7,0,5,0.1,0.17811647942113848,149.8951347985374,0.18981925230279464,136.7714570441339,54,5.139119570418382,3.2447781107523412
202,double_integrator,20,7,0,6,0.1,0.18014783757280856,53.47245585965146,0.19085111156052134,40.692708580808215,32,2.3584044120660983,1.4912024031561126
203,double_integrator,20,7,0,7,0.1,0.1777148368513853,27.198424331463862,0.19191478068980666,17.83553102092823,23,0.9968144607450151,0.6309662542614203
204,double_integrator,20,7,0,8,0.1,0.17573917672293896,20.867380192354297,0.19282645812595692,16.10067273002926,21,0.3511645992419086,0.22232906446736986
205,double_integrator,20,7,0,9,0.1,0.17436094966224416,20.867709003850578,0.19349173854277807,15.91382001838079,21,0.07957990776630916,0.05038368920488462
206,double_integrator,20,7,0,10,0.1,0.17386266567046973,20.867832640930324,0.19373001202938367,15.881558509530645,21,0.006401959471848337,0.0040532141208249476
207,double_integrator,20,7,0,11,0.1,0.17381580883957173,20.867844359190265,0.1937515231796353,15.879040285447058,21,7.687742611591935e-05,4.867270654227892e-05
208,double_integrator,20,7,1,0,0.03,0.05864119951780953,16.212050095967058,0.07069260336911676,14.686541925117453,31,1.0813010588152447,0.8351434280365677
209,double_integrator,20,7,1,1,0.03,0.07060957955792231,59110.486531671995,0.08406703554765774,59097.2700081476,1688,70.49643525428095,41.50735553056023
210,double_integrator,20,7,1,2,0.03,0.0692438124768761,15079.362697261093,0.10991345947876639,15066.14671818441,861,35.08266528401704,20.655619907472012
211,double_integrator,20,7,1,3,0.03,0.06660154993575257,3911.0425529698564,0.10379901138518231,3897.8286749225613,447,17.32267101942613,10.198844884343549
212,double_integrator,20,7,1,4,0.03,0.06586548524796373,1051.4842157375333,0.10366825711001476,1038.2782458121417,233,8.427844591113077,4.961871448308951
213,double_integrator,20,7,1,5,0.03,0.0655197587178522,306.18957009689626,0.10373594330545109,293.0123308365234,127,3.977975403451321,2.3420126468994034
214,double_integrator,20,7,1,6,0.03,0.06523134465187327,105.6412878240294,0.1038057413377451,92.56539381375862,75,1.76248616782046,1.0376545830123556
215,double_integrator,20,7,1,7,0.03,0.06485308584542612,48.93806293899341,0.10389621271314084,36.229049556984236,51,0.6810150194737032,0.4009440578570625
216,double_integrator,20,7,1,8,0.03,0.06447612647362976,32.195999517898244,0.10397763841067816,20.78431669915186,42,0.19285536468087663,0.11354259496761246
217,double_integrator,20,7,1,9,0.03,0.0642729097645937,27.74294006402134,0.10401559239755481,17.95299018235938,39,0.026271776350127306,0.015467371989528283
218,double_integrator,20,7,1,10,0.03,0.06423623796186177,27.117071548878357,0.10402161645176636,17.66869483168803,38,0.0007386861476806018,0.00043489763664579143
219,double_integrator,20,7,2,0,0.01,0.02759898361994046,18.510903300602433,0.047199676559648185,14.931008819290483,48,0.9021899904507046,0.5946691777758716
220,double_integrator,20,7,2,1,0.01,0.031035072640763252,171746.29582929297,0.07414666941751097,171733.07918372154,4339,69.54298672538683,40.95787733314745
221,double_integrator,20,7,2,2,0.01,0.028964939518415563,43779.282118427975,0.09269916304614671,43766.065660254266,2268,34.60217447648615,20.37818725601575
222,double_integrator,20,7,2,3,0.01,0.028248266214512666,11326.182699006857,0.08833580329567972,11312.966963258361,1168,17.08860835496554,10.06316910657918
223,double_integrator,20,7,2,4,0.01,0.02796057589997336,3020.6563662137837,0.08794882276533489,3007.44333426744,607,8.316715001548985,4.89705722003693
224,double_integrator,20,7,2,5,0.01,0.02780182922561171,857.936457693381,0.08786958492475078,844.7330193404428,324,3.9300645576635467,2.3138906323239024
225,double_integrator,20,7,2,6,0.01,0.02770969260064427,276.88266606941704,0.08784088657568559,263.71033149282425,185,1.7474731596737754,1.0288178709446085
226,double_integrator,20,7,2,7,0.01,0.02763663151519577,112.9136536631689,0.08782947727464836,99.82819846048966,118,0.6813798544465374,0.4011588540266711
227,double_integrator,20,7,2,8,0.01,0.027567352157480032,64.47352702855365,0.08781194143457154,51.5692838471125,90,0.1973972770102799,0.11621662223227008
228,double_integrator,20,7,2,9,0.01,0.027528423877727554,51.38641320966887,0.08779735962712981,38.66992475084875,80,0.028431812105287575,0.016739081799629317
229,double_integrator,20,7,2,10,0.01,0.027520875647312655,49.44081070129184,0.08779407731314012,36.77365008620228,79,0.0008905425203097801,0.0005243022864209822
230,double_integrator,40,0,0,0,0.1,0.010352667866386707,37.311002894450155,0.010835146649342861,30.893971840117878,111,175.0142797745373,56.388148095084745
231,double_integrator,40,0,0,1,0.1,0.013059604217204488,214.6086338175649,0.013678614956170133,185.07064268632962,237,127.01905425911546,41.908394697847434
232,double_integrator,40,0,0,2,0.1,0.015079436614391858,1251.7463694460137,0.01566489752462616,1222.0683253121422,532,84.09472557775159,28.469939891395146
233,double_integrator,40,0,0,3,0.1,0.016202143281992643,1388.3640096095019,0.018881994100504104,1358.684739211296,540,55.49975938314557,17.172494917417094
234,double_integrator,40,0,0,4,0.1,0.017631102898301228,778.9840334676433,0.022638325043133678,749.3244776464012,388,41.35369471025866,10.75111541556164
235,double_integrator,40,0,0,5,0.1,0.021589058660697682,221.50545503925085,0.023277724196905398,191.98561892151224,187,22.83130674260251,5.677016532058925
236,double_integrator,40,0,0,6,0.1,0.021561740529855638,80.11094381255108,0.022938572984009503,51.871918067514535,113,10.991754267650485,2.7438366275456616
237,double_integrator,40,0,0,7,0.1,0.021129502752821477,43.89591420159052,0.02300542331882309,32.289324110631014,85,5.10616322650183,1.283065223756851
238,double_integrator,40,0,0,8,0.1,0.02071891637493224,37.31105387285365,0.02309273828610169,31.40318407713768,79,2.2339052151861067,0.5670615743737235
239,double_integrator,40,0,0,9,0.1,0.020289870437794077,37.3110544009434,0.023187000987306184,31.2350595431297,80,0.8877190964188852,0.2281126621891745
