repeat,system,method,products,accepted_degree_two,total_ns
3,402,cost_gated_certificate,179,False,545375
1,280,certificate,115,False,356875
1,387,certificate,231,False,692167
3,359,certificate,2,True,41167
1,432,certificate,2,True,37208
2,340,certificate,68,False,223542
0,344,cost_gated_certificate,104,False,426458
0,249,direct,0,False,58083
0,271,cost_gated_certificate,407,False,1260625
4,439,certificate,137,False,442542
1,269,cg,7,False,38125
3,344,certificate,104,False,348083
4,421,certificate,484,False,1556084
2,379,interval_chebyshev,156,False,467958
4,446,certificate,2,True,73875
1,314,direct,0,False,26458
3,283,cg,2,False,17042
3,257,direct,0,False,17791
2,374,cost_gated_certificate,2,True,47459
1,238,cg,5,False,23875
3,433,cg,1,False,7875
0,294,cg,12,False,47542
2,311,cg,14,False,55083
3,407,cg,18,False,69791
3,362,cg,6,False,25791
0,447,interval_chebyshev,417,False,1271291
4,273,certificate,115,False,383416
1,322,direct,0,False,23125
1,304,cg,3,False,21792
1,327,direct,0,False,16958
4,285,cg,2,False,15042
3,338,cost_gated_certificate,70,False,242209
2,338,cost_gated_certificate,70,False,234208
0,385,cg,11,False,54334
3,407,cost_gated_certificate,101,False,323833
4,251,interval_chebyshev,163,False,487125
3,416,interval_chebyshev,218,False,646959
2,388,interval_chebyshev,111,False,329917
2,407,direct,0,False,14375
4,340,certificate,68,False,232917
1,395,certificate,68,False,225417
0,242,cg,16,False,63333
1,409,certificate,99,False,313083
2,242,cg,16,False,60416
4,381,certificate,2,True,38291
4,340,cost_gated_certificate,68,False,318750
4,309,interval_chebyshev,74,False,219625
2,435,certificate,2,True,75333
3,301,cost_gated_certificate,371,False,1146458
1,286,cg,1,False,14708
2,291,certificate,172,False,552084
4,268,certificate,353,False,1142375
3,334,cost_gated_certificate,448,False,1339042
1,437,cg,3,False,18458
2,441,cost_gated_certificate,136,False,423250
4,294,certificate,255,False,757834
0,401,direct,0,False,17958
3,392,direct,0,False,16792
2,273,interval_chebyshev,115,False,334958
1,395,interval_chebyshev,68,False,194542
4,265,cg,2,False,12584
0,292,interval_chebyshev,212,False,613125
0,414,cost_gated_certificate,214,False,639584
2,421,direct,0,False,14875
0,262,interval_chebyshev,340,False,979292
3,267,certificate,232,False,686959
2,383,cg,11,False,43375
3,439,direct,0,False,15542
1,340,cg,10,False,43667
2,249,cost_gated_certificate,2,True,37500
0,419,interval_chebyshev,111,False,319959
3,333,interval_chebyshev,305,False,1084500
0,358,cost_gated_certificate,341,False,1440958
1,292,interval_chebyshev,212,False,676500
1,239,cg,8,False,39750
1,331,direct,0,False,24833
3,239,cost_gated_certificate,80,False,271583
3,273,interval_chebyshev,115,False,328291
0,254,cg,3,False,15541
4,285,interval_chebyshev,450,False,1299334
2,230,cg,6,False,26000
3,429,interval_chebyshev,90,False,260833
1,307,direct,0,False,14834
1,349,interval_chebyshev,564,False,1726375
1,285,cost_gated_certificate,2,True,46083
3,438,certificate,141,False,431167
1,369,certificate,65,False,218916
2,298,cost_gated_certificate,230,False,685875
0,330,certificate,389,False,1252500
1,231,direct,0,False,73084
3,376,cost_gated_certificate,2,True,153125
3,272,cost_gated_certificate,205,False,739166
1,293,certificate,283,False,861958
1,269,interval_chebyshev,344,False,1035125
4,303,certificate,427,False,1301208
0,351,cg,1,False,12708
4,417,cg,20,False,76417
3,401,interval_chebyshev,175,False,502500
2,288,interval_chebyshev,146,False,426791
1,452,direct,0,False,25583
1,267,certificate,232,False,701666
1,353,cost_gated_certificate,2,True,41667
3,321,direct,0,False,17333
1,245,certificate,2,True,43583
4,303,direct,0,False,14542
4,331,cg,6,False,31459
4,400,direct,0,False,15542
0,307,direct,0,False,14667
2,236,cost_gated_certificate,113,False,354791
0,339,certificate,69,False,224958
3,290,cg,2,False,11791
4,363,certificate,368,False,1095042
2,272,certificate,205,False,661583
3,274,cost_gated_certificate,78,False,256291
3,387,interval_chebyshev,231,False,671209
1,359,cg,3,False,16750
0,369,certificate,65,False,210375
1,266,direct,0,False,15500
3,253,cg,3,False,19209
4,407,direct,0,False,15042
4,401,direct,0,False,16083
2,255,direct,0,False,15750
0,359,cg,3,False,14542
4,278,interval_chebyshev,73,False,213875
2,376,interval_chebyshev,636,False,1925042
2,281,interval_chebyshev,7154,False,21900833
3,277,direct,0,False,73042
3,369,direct,0,False,47291
1,327,cg,23,False,131750
2,296,cost_gated_certificate,252,False,848250
4,315,certificate,2009,False,6314833
4,427,interval_chebyshev,90,False,279792
4,374,interval_chebyshev,2402,False,7279208
1,412,direct,0,False,46958
0,277,direct,0,False,16584
0,354,interval_chebyshev,187,False,555542
4,283,interval_chebyshev,1583,False,4833833
0,281,cost_gated_certificate,7154,False,21090584
1,282,interval_chebyshev,3022,False,9304125
1,426,certificate,89,False,396375
3,427,cost_gated_certificate,90,False,341958
0,236,cg,3,False,32833
2,240,cg,12,False,50750
0,432,interval_chebyshev,2020,False,6008875
2,343,certificate,68,False,238375
0,238,direct,0,False,19917
3,321,cost_gated_certificate,2,True,49541
0,264,certificate,2,True,38166
0,392,direct,0,False,16583
2,318,cost_gated_certificate,2,True,40833
2,240,direct,0,False,14333
4,438,certificate,141,False,433417
1,378,cg,2,False,13209
3,282,certificate,2,True,35750
4,318,interval_chebyshev,328,False,947959
1,273,cg,3,False,16083
2,365,cg,3,False,15083
1,376,direct,0,False,14625
0,351,certificate,2,True,41375
4,231,certificate,237,False,707042
4,448,cost_gated_certificate,2,True,35583
4,372,interval_chebyshev,106,False,308292
4,252,cost_gated_certificate,2,True,35250
2,432,direct,0,False,13583
3,230,cost_gated_certificate,111,False,350875
3,434,certificate,2,True,34708
0,411,direct,0,False,16875
4,443,direct,0,False,16541
0,404,direct,0,False,15667
3,452,cost_gated_certificate,209,False,729917
3,296,direct,0,False,71000
2,400,cost_gated_certificate,117,False,466958
2,441,interval_chebyshev,136,False,406625
3,378,cost_gated_certificate,2,True,58292
4,295,cost_gated_certificate,252,False,771542
4,327,interval_chebyshev,312,False,924333
0,452,direct,0,False,21625
0,420,direct,0,False,18209
1,317,interval_chebyshev,566,False,1659083
2,405,cost_gated_certificate,99,False,310125
4,361,certificate,432,False,1254833
2,274,certificate,78,False,249291
3,265,cost_gated_certificate,2,True,36625
1,314,cost_gated_certificate,3843,False,11292292
1,292,certificate,212,False,636625
1,336,certificate,128,False,391375
3,302,cg,8,False,35666
0,272,cost_gated_certificate,205,False,610416
0,390,cg,3,False,15416
0,262,cost_gated_certificate,2,True,36000
4,337,cg,4,False,18166
0,439,cg,4,False,17792
2,315,direct,0,False,14917
4,318,certificate,2,True,39875
4,437,cg,3,False,14833
0,412,cost_gated_certificate,153,False,559542
2,445,interval_chebyshev,1357,False,4328042
1,425,interval_chebyshev,89,False,258208
0,270,direct,0,False,18500
1,244,cost_gated_certificate,129,False,404250
3,327,cg,23,False,85500
0,243,interval_chebyshev,81,False,231125
0,432,cost_gated_certificate,2,True,35875
4,283,cg,2,False,11250
2,248,direct,0,False,14334
0,299,cost_gated_certificate,364,False,1070167
2,379,certificate,2,True,35667
1,408,direct,0,False,14750
0,236,direct,0,False,15000
3,348,certificate,2,True,37083
2,268,cost_gated_certificate,353,False,1035292
0,372,interval_chebyshev,106,False,302959
4,325,certificate,317,False,920334
2,284,direct,0,False,14125
3,377,interval_chebyshev,348,False,1059167
1,313,cg,3,False,41542
2,418,certificate,219,False,773459
0,276,interval_chebyshev,73,False,226209
4,279,cost_gated_certificate,74,False,292834
0,379,cg,2,False,18041
1,277,interval_chebyshev,73,False,226875
0,359,direct,0,False,34167
0,230,direct,0,False,25875
2,415,interval_chebyshev,214,False,689750
4,436,interval_chebyshev,197,False,600167
3,393,cost_gated_certificate,69,False,271125
0,325,cost_gated_certificate,317,False,985125
4,315,cg,3,False,24041
3,231,interval_chebyshev,237,False,710209
3,430,cost_gated_certificate,90,False,307208
1,347,cg,3,False,19417
0,259,cg,2,False,12291
1,243,certificate,81,False,276792
2,435,cost_gated_certificate,2,True,54750
4,323,interval_chebyshev,248,False,737750
3,315,certificate,2009,False,5939125
4,385,cost_gated_certificate,248,False,742208
1,259,cg,2,False,13250
1,332,cg,7,False,28583
4,277,direct,0,False,14584
3,333,direct,0,False,14167
4,271,direct,0,False,13958
4,447,cg,1,False,8208
3,232,direct,0,False,13333
3,243,cost_gated_certificate,81,False,262084
3,245,cost_gated_certificate,2,True,35083
4,246,certificate,2,True,34667
0,256,cost_gated_certificate,11319,False,33211916
2,401,certificate,175,False,533375
3,401,cg,14,False,53291
3,357,cost_gated_certificate,355,False,1054250
3,346,interval_chebyshev,4097,False,13190375
0,234,cg,6,False,51083
2,332,cost_gated_certificate,345,False,1278833
3,403,direct,0,False,28666
1,249,cost_gated_certificate,2,True,47959
1,369,cost_gated_certificate,65,False,222084
1,387,interval_chebyshev,231,False,783708
2,417,cost_gated_certificate,218,False,681958
3,365,cost_gated_certificate,106,False,351250
3,308,cg,8,False,36583
2,371,cost_gated_certificate,65,False,220708
4,320,direct,0,False,18625
1,297,cg,3,False,19750
4,410,interval_chebyshev,153,False,465666
4,354,certificate,187,False,582708
1,256,direct,0,False,17834
3,235,certificate,187,False,715833
2,406,interval_chebyshev,102,False,303208
4,391,cg,5,False,25708
4,435,interval_chebyshev,306,False,923750
2,448,cg,2,False,13625
1,437,cost_gated_certificate,155,False,520833
2,429,certificate,90,False,309500
4,292,interval_chebyshev,212,False,814833
0,300,interval_chebyshev,410,False,1498083
2,427,certificate,90,False,544750
2,297,cost_gated_certificate,111,False,393375
3,258,certificate,2,True,52125
2,398,certificate,111,False,411959
3,237,cg,4,False,25334
3,359,interval_chebyshev,111,False,333708
0,268,cost_gated_certificate,353,False,1085709
4,291,certificate,172,False,619209
2,344,interval_chebyshev,104,False,312792
1,375,interval_chebyshev,1222,False,4000917
3,341,certificate,68,False,275042
3,363,interval_chebyshev,368,False,1166875
2,258,cg,2,False,17583
1,445,cg,2,False,12167
0,414,direct,0,False,27292
4,234,direct,0,False,18208
2,384,cg,13,False,55208
3,431,direct,0,False,16458
3,415,cost_gated_certificate,214,False,683500
0,326,cg,19,False,180167
2,290,certificate,2,True,113125
2,375,interval_chebyshev,1222,False,3961166
2,234,cg,6,False,37875
3,276,certificate,73,False,274792
0,253,direct,0,False,23792
2,370,interval_chebyshev,65,False,200417
3,271,direct,0,False,15583
0,365,certificate,106,False,381416
0,271,certificate,407,False,1321291
3,322,interval_chebyshev,183,False,563125
3,261,cost_gated_certificate,2,True,58583
2,412,certificate,153,False,481792
0,248,interval_chebyshev,615,False,1849667
2,396,cost_gated_certificate,68,False,244666
3,261,direct,0,False,20875
2,308,cg,8,False,40958
0,342,cg,16,False,62708
0,351,interval_chebyshev,216,False,669000
3,407,interval_chebyshev,101,False,296959
3,341,direct,0,False,18333
0,251,cost_gated_certificate,2,True,49583
2,389,cg,3,False,16542
3,311,interval_chebyshev,75,False,226417
0,378,cost_gated_certificate,2,True,40000
4,352,cost_gated_certificate,2,True,37542
3,287,cost_gated_certificate,2,True,37667
3,310,cg,14,False,54209
0,380,cost_gated_certificate,2,True,35709
4,367,direct,0,False,15208
4,417,certificate,218,False,679042
0,372,certificate,106,False,518416
1,238,interval_chebyshev,79,False,282083
0,258,interval_chebyshev,3055,False,10003417
1,254,direct,0,False,64208
2,266,cost_gated_certificate,111,False,425625
0,342,certificate,68,False,232916
1,403,direct,0,False,23375
4,282,interval_chebyshev,3022,False,9320333
2,254,certificate,138,False,535334
3,283,cost_gated_certificate,2,True,55583
4,377,cost_gated_certificate,2,True,42083
2,391,certificate,74,False,240667
4,254,cg,3,False,19166
1,417,direct,0,False,23833
3,413,cost_gated_certificate,155,False,612000
4,445,cg,2,False,17750
1,273,interval_chebyshev,115,False,344167
1,316,interval_chebyshev,1050,False,3599709
3,389,interval_chebyshev,174,False,519166
0,439,direct,0,False,56750
4,385,interval_chebyshev,248,False,887084
3,312,cg,10,False,52833
0,438,interval_chebyshev,141,False,441792
3,330,certificate,389,False,1291125
2,376,direct,0,False,62375
1,270,direct,0,False,19917
4,293,interval_chebyshev,283,False,949291
0,258,certificate,2,True,67541
1,267,cost_gated_certificate,232,False,836000
2,428,interval_chebyshev,90,False,318875
2,415,certificate,214,False,740792
0,442,certificate,196,False,869291
3,323,certificate,248,False,862208
0,328,cost_gated_certificate,111,False,358875
3,328,direct,0,False,21416
1,411,certificate,151,False,528750
2,388,certificate,2,True,54584
0,310,cg,14,False,56625
0,334,direct,0,False,20083
1,368,cg,7,False,34333
1,429,cost_gated_certificate,90,False,289208
3,325,cg,14,False,54625
2,230,direct,0,False,16667
1,241,cost_gated_certificate,81,False,297625
3,353,interval_chebyshev,155,False,448084
3,418,direct,0,False,18917
4,325,cg,14,False,60625
1,421,interval_chebyshev,484,False,1589375
4,352,interval_chebyshev,170,False,489500
1,310,direct,0,False,23375
0,233,cost_gated_certificate,540,False,1734625
2,251,direct,0,False,23375
1,397,certificate,68,False,243666
1,429,direct,0,False,16584
3,362,interval_chebyshev,448,False,1340042
4,356,interval_chebyshev,419,False,1220875
4,390,cost_gated_certificate,100,False,454333
3,294,direct,0,False,27625
1,316,cost_gated_certificate,2,True,55916
1,372,certificate,106,False,375792
0,355,certificate,270,False,856375
3,246,certificate,2,True,43792
1,243,direct,0,False,16584
1,334,cost_gated_certificate,448,False,1393167
3,316,direct,0,False,18500
2,264,direct,0,False,18125
2,280,cost_gated_certificate,115,False,367917
4,448,certificate,2,True,41958
0,436,direct,0,False,16375
4,268,direct,0,False,16417
0,283,certificate,2,True,70208
2,385,cg,11,False,50375
2,442,direct,0,False,19333
3,392,certificate,69,False,230750
1,414,interval_chebyshev,214,False,651875
4,371,cg,12,False,51792
3,425,certificate,89,False,285959
0,435,direct,0,False,16958
1,438,cost_gated_certificate,141,False,438417
0,284,cost_gated_certificate,2,True,38500
1,251,cost_gated_certificate,2,True,36916
0,323,interval_chebyshev,248,False,884708
0,447,cg,1,False,10292
4,337,cost_gated_certificate,81,False,322666
3,287,cg,2,False,15916
2,289,interval_chebyshev,136,False,404541
2,358,direct,0,False,21334
3,370,cost_gated_certificate,65,False,226208
4,235,interval_chebyshev,187,False,580542
3,435,direct,0,False,17250
1,367,direct,0,False,16208
4,268,cost_gated_certificate,353,False,1107958
1,397,cost_gated_certificate,68,False,231167
1,383,direct,0,False,15708
0,266,certificate,111,False,426250
0,362,direct,0,False,15875
1,331,interval_chebyshev,499,False,1559542
4,290,direct,0,False,19750
1,403,certificate,179,False,624334
4,288,direct,0,False,18958
2,436,certificate,2,True,47292
4,432,direct,0,False,15208
4,375,certificate,2,True,42250
3,366,certificate,75,False,251500
3,417,certificate,218,False,750916
1,271,interval_chebyshev,407,False,1218458
3,325,interval_chebyshev,317,False,1017458
4,290,interval_chebyshev,134,False,491583
3,389,cost_gated_certificate,174,False,873292
0,451,direct,0,False,56250
4,358,certificate,341,False,1174458
2,367,direct,0,False,24750
2,429,cost_gated_certificate,90,False,311542
0,339,direct,0,False,16875
0,249,cg,1,False,15250
3,450,certificate,215,False,852125
0,397,interval_chebyshev,68,False,206417
2,369,cg,9,False,43208
3,342,cost_gated_certificate,68,False,288542
1,362,cg,6,False,36041
4,443,interval_chebyshev,5018,False,16656292
1,291,direct,0,False,62667
2,413,cost_gated_certificate,155,False,583583
3,274,direct,0,False,19458
3,442,direct,0,False,18084
3,449,interval_chebyshev,232,False,772834
2,285,cost_gated_certificate,2,True,120250
1,304,cost_gated_certificate,210,False,787042
2,290,cost_gated_certificate,2,True,68041
3,386,interval_chebyshev,233,False,752833
4,335,cg,3,False,21625
3,233,interval_chebyshev,540,False,1939500
1,404,direct,0,False,131625
2,420,cost_gated_certificate,240,False,965209
3,337,cost_gated_certificate,81,False,317667
0,346,cg,3,False,24875
1,439,cg,4,False,20333
3,397,certificate,68,False,255667
1,246,direct,0,False,22583
2,410,certificate,153,False,580667
