method,converged,failure,newton_updates,linear_systems,matrix_products,degree_two_acceptances,line_search_backtracks,maximum_preconditioned_relative_residual,maximum_original_relative_residual,final_scaled_gradient,quadratic_objective,maximum_control_fraction,feasibility_violation,solution_json,plant,horizon,state_index,relative_objective_gap_to_direct,relative_solution_distance_to_direct
direct,True,,34,37,0,0,0,0.0,0.0,3.10211104136939e-07,-18.14094568965798,0.9861386919743474,0.0,"[-0.9861386919743474,-0.9762510736243419,-0.9454787754625906,-0.5369813312419248,0.8500284696373671,0.9298363333480463,0.9465154559231668,0.9510420300933029,0.9500482622944548,0.9446592172627538,0.9339811275531732,0.9150931567121992,0.8813575779756239,0.8182633366573552,0.6994334973193026,0.5120126071710509,0.30932019142334677,0.15158836948265225,0.04937393664515197,-0.009751290168510082,-0.04000437389452517,-0.05221652145970952,-0.05381233640035103,-0.04966832506119761,-0.04287931418504216,-0.03532262634792193,-0.028060945888241897,-0.02162801748187239,-0.01622840921481127,-0.011873830576311684,-0.008473189000814034,-0.005889732069761576,-0.003975465918663528,-0.0025904047013223007,-0.0016120818668148714,-0.0009391142185173946,-0.0004913909581556596,-0.0002085826474790169,-4.805102291451374e-05,1.7178468953108124e-05]",damped_oscillator,40,0,0.0,0.0
certificate,True,,35,38,1895,18,0,0.04956638102647662,0.04957222909116785,1.1659465043521169e-07,-18.289551404058173,0.9906321987644672,0.0,"[-0.9906321987644672,-0.9861878034261888,-0.9769916978749398,-0.9511461840415327,-0.7548929663330065,0.7432413469499828,0.9078308397831977,0.9338067523915011,0.9406634887172897,0.9398680021080454,0.9333336400940161,0.9200091278438222,0.8961379986409463,0.853288954181219,0.7745429467020031,0.6375846916983261,0.45140646070976675,0.2727837472198931,0.1396616940146422,0.05336623804943782,0.0024432794876608427,-0.024640760161530224,-0.0366147701246352,-0.0395264957994668,-0.03739587318511079,-0.03280435586590471,-0.02734028251648135,-0.021922300810651135,-0.017030606046569606,-0.01286940657511035,-0.009478335896763355,-0.006806458408175802,-0.004759831537770132,-0.0032312345233591814,-0.0021164323251350297,-0.0013222228894469422,-0.0007707415612439425,-0.00040136325033601967,-0.00016829544487417835,-3.967609275887853e-05]",damped_oscillator,40,1,1.1906151292772947e-08,1.4510666653926985e-06
cost_gated_certificate,True,,35,38,1911,17,0,0.049565985675251965,0.04957183096522787,1.1659465947723324e-07,-18.289551404058198,0.9906321987644674,0.0,"[-0.9906321987644674,-0.9861878034261891,-0.9769916978749407,-0.9511461840415718,-0.7548929663331057,0.7432413469500943,0.9078308397831912,0.9338067523915041,0.940663488717293,0.9398680021080501,0.9333336400940289,0.920009127843823,0.8961379986409433,0.8532889541812394,0.7745429467020032,0.637584691698318,0.4514064607097529,0.27278374721988113,0.139661694014621,0.05336623804943578,0.002443279487660771,-0.02464076016153512,-0.03661477012463417,-0.03952649579946786,-0.0373958731851091,-0.03280435586590639,-0.0273402825164803,-0.0219223008106532,-0.01703060604657507,-0.012869406575120349,-0.009478335896780954,-0.006806458408192664,-0.00475983153777256,-0.003231234523352778,-0.002116432325138386,-0.0013222228894584256,-0.0007707415612435827,-0.00040136325034677284,-0.00016829544491834614,-3.967609274872196e-05]",damped_oscillator,40,1,1.1906152652510838e-08,1.4510667091817386e-06
interval_chebyshev,True,,34,37,18131,0,0,0.04996813002094176,0.04996819963144253,7.876927226005482e-07,-18.289551244113014,0.990632283178556,0.0,"[-0.990632283178556,-0.9861877838351276,-0.9769916702008923,-0.9511459947098927,-0.7548894229793958,0.7432375742024084,0.907830996640354,0.9338068510805831,0.9406635209370224,0.9398680359455205,0.9333336832491981,0.9200091942419012,0.896138128159422,0.853288771414176,0.774543004714832,0.6375848521134307,0.4514065273509433,0.2727838609605887,0.13966182340546696,0.05336636100111921,0.002443371699000543,-0.0246407216770571,-0.03661480180462277,-0.03952660075236102,-0.03739603455049725,-0.03280453520091272,-0.027340428942625467,-0.021922372021879254,-0.017030586431773208,-0.012869291745049997,-0.009478104563663978,-0.006806179144927686,-0.0047597802481239735,-0.0032314250960255603,-0.0021165718924536668,-0.0013222265982705931,-0.0007708387143443283,-0.0004012694355027909,-0.0001678744352475331,-3.954969765229528e-05]",damped_oscillator,40,1,3.160985393947209e-09,1.017644033407342e-07
cg,True,,37,40,242,0,0,0.049575365310636436,0.04904074386208977,2.1278399177563482e-07,-18.289551155325885,0.990632200065846,0.0,"[-0.990632200065846,-0.9861877784622113,-0.9769916838757288,-0.9511460063939866,-0.7548903562417002,0.7432371310411054,0.9078315501199085,0.9338069238951817,0.9406631356353236,0.9398685117609172,0.9333336388262362,0.9200090324272281,0.8961384495839672,0.8532884526448893,0.7745429842167806,0.6375783556158438,0.4514052611342758,0.2727899510883278,0.13967441156831273,0.053361459531327295,0.0024370522172811136,-0.024640994682967623,-0.03661325381511633,-0.03952733400171137,-0.03739876180091347,-0.03280643156615504,-0.02733947841924653,-0.0219193065769056,-0.017028200553553648,-0.012869664624861596,-0.009480268771665362,-0.006807323412006135,-0.004759220051133222,-0.0032309596516858757,-0.002116039757358062,-0.0013215923489104235,-0.0007736474609546712,-0.00039967933289832035,-0.00016515564674299697,-3.84557352388642e-05]",damped_oscillator,40,1,1.693542082198093e-09,5.279589054116769e-06
direct,True,,34,37,0,0,0,0.0,0.0,4.5987385299362184e-07,-18.28955118630001,0.9906322489338364,0.0,"[-0.9906322489338364,-0.9861877936501622,-0.9769916960400911,-0.9511460404138353,-0.7548895160586176,0.7432375396054643,0.9078308868557659,0.9338067695683893,0.9406635061600642,0.9398680123665683,0.9333336150010061,0.9200092203825967,0.8961380750805801,0.853288637611183,0.7745429547733331,0.6375848674166897,0.451406539007959,0.27278387606138477,0.13966184240929988,0.053366382054164316,0.0024433933618864387,-0.024640699995848135,-0.03661478006161879,-0.03952657879066548,-0.03739601231126385,-0.03280451265730199,-0.02734040601953435,-0.021922348790304164,-0.017030563907714635,-0.012869273673217054,-0.009478100180831641,-0.006806204159974761,-0.004759845483987875,-0.0032315051519099473,-0.0021166119493204907,-0.0013222403206303733,-0.0007708528723415372,-0.0004011965983489586,-0.0001677639100289949,-3.973760971681845e-05]",damped_oscillator,40,1,0.0,0.0
certificate,True,,35,38,1717,17,0,0.04448683462666206,0.04134062573460342,1.380583839449688e-07,-16.885436820859596,0.991888858182152,0.0,"[-0.991888858182152,-0.98894366481826,-0.9837501647308069,-0.9731958231073496,-0.9451521948415335,-0.7917606811011215,0.43188690814279884,0.8332477134797512,0.8876194214231595,0.8998431509017377,0.8967517922089889,0.8819724733754487,0.8526716664994143,0.8008354699365469,0.7137033486466198,0.583863952578838,0.4300793310908782,0.2878959074715504,0.17742489880432855,0.0999719809344533,0.04916647507323106,0.017685752668201632,-0.0005631792473130186,-0.010126053139424336,-0.014223869226503906,-0.015062567748024863,-0.014106304317655347,-0.012292755118016911,-0.010195401927993624,-0.008142671750735284,-0.006303354524821866,-0.004746234976422883,-0.0034808240354026465,-0.0024851096857986,-0.0017227967887757747,-0.001152805069327768,-0.0007351063696363377,-0.000435401895380438,-0.0002261940380443725,-8.69237490763082e-05]",damped_oscillator,40,2,7.178879697659326e-10,6.428059863311183e-07
cost_gated_certificate,True,,36,39,1753,16,0,0.044481577147628557,0.041340444614334115,1.3805838389667722e-07,-16.885436820859596,0.991888858182152,0.0,"[-0.991888858182152,-0.98894366481826,-0.9837501647308069,-0.9731958231073496,-0.9451521948415335,-0.7917606811011221,0.43188690814280006,0.8332477134797515,0.8876194214231601,0.8998431509017377,0.8967517922089884,0.8819724733754484,0.8526716664994148,0.8008354699365492,0.7137033486466189,0.5838639525788367,0.430079331090865,0.28789590747155297,0.17742489880433937,0.09997198093445277,0.04916647507323287,0.017685752668209844,-0.0005631792473265351,-0.01012605313942337,-0.014223869226499142,-0.015062567748023588,-0.014106304317657008,-0.012292755118021791,-0.010195401927992277,-0.008142671750734229,-0.0063033545248219235,-0.004746234976423245,-0.0034808240354014136,-0.0024851096858005506,-0.0017227967887750324,-0.001152805069327979,-0.0007351063696357425,-0.0004354018953794544,-0.0002261940380440608,-8.692374907658168e-05]",damped_oscillator,40,2,7.178879697659326e-10,6.428059863468143e-07
interval_chebyshev,True,,33,36,19960,0,0,0.04539847020775872,0.04539873117195478,3.626437457280656e-06,-16.885436100735895,0.9918886118231952,0.0,"[-0.9918886118231952,-0.9889435219590073,-0.9837502089828228,-0.9731958349923485,-0.9451525691708345,-0.7917585772695941,0.4318877237888361,0.8332494768423212,0.8876175957648708,0.8998422364593621,0.8967509864523636,0.8819715071346134,0.8526721309626524,0.8008356404866694,0.7137023007559196,0.5838635567648272,0.4300787859631732,0.28789538918112545,0.17742445734970527,0.09997163443756259,0.049166235917130645,0.017685624630116793,-0.0005632132235391618,-0.010126028720959388,-0.014223828151420481,-0.01506254428549237,-0.014106317313396588,-0.012292805506100247,-0.01019546170471368,-0.008142643713411188,-0.006303051410706347,-0.004745576849971639,-0.003480176462708574,-0.002484961938607755,-0.0017233095684024912,-0.001153879449425459,-0.0007366966286100531,-0.0004369022806892979,-0.0002256058604473502,-8.298472290950529e-05]",damped_oscillator,40,2,4.33655084155655e-08,1.3231018823201417e-06
cg,True,,31,34,230,0,1,0.049650381422924404,0.0503861460699549,4.963464910424162e-07,-16.88543661806372,0.9918888425722859,0.0,"[-0.9918888425722859,-0.9889436568617402,-0.9837501355274203,-0.9731957688665895,-0.9451519403896645,-0.7917553379264595,0.4318703654792192,0.8332541398002571,0.8876175145093633,0.8998423969345254,0.8967507203134345,0.8819710719632857,0.8526724782340909,0.8008380825362315,0.7137092948823902,0.583871690032061,0.4300634158933083,0.28790496837827356,0.17744043281048416,0.09996221970452245,0.049155903703138826,0.01768881613472471,-0.0005549694599682495,-0.010125111937387077,-0.014233432451616974,-0.015076117120913453,-0.014114205977116783,-0.01228991971954598,-0.01018516487853807,-0.008134017179963296,-0.0063024810399947015,-0.004749872220540235,-0.003481334527488025,-0.0024830846876927526,-0.0017225703569588946,-0.001147837225949455,-0.000733275444909715,-0.0004456088083638806,-0.00022168762889921014,-7.994879632664276e-05]",damped_oscillator,40,2,1.272799326473154e-08,1.2958779120917903e-05
direct,True,,33,36,0,0,0,0.0,0.0,5.740705789636352e-07,-16.885436832981448,0.991888893625233,0.0,"[-0.991888893625233,-0.9889436654311687,-0.9837501710195973,-0.9731958398372595,-0.9451523370738131,-0.7917596859127842,0.4318867016316875,0.8332483440204974,0.8876189740997149,0.8998429889400005,0.8967516675762361,0.881972162844935,0.852672177602165,0.8008357125877374,0.7137028591782792,0.5838641305002911,0.43007933471689375,0.2878959143382875,0.17742490471640057,0.09997198358959883,0.04916647109034166,0.0176857366148912,-0.0005632145499710114,-0.010126113442642564,-0.014223953224716564,-0.015062662608822486,-0.014106386754250248,-0.012292798056831923,-0.010195373903427547,-0.00814250870899828,-0.006302947925810366,-0.004745614636127804,-0.0034804116930549213,-0.002485221836273615,-0.001723143371112875,-0.0011530060334296482,-0.0007354091450943986,-0.0004358970245053661,-0.00022641146835281653,-8.581145472652433e-05]",damped_oscillator,40,2,0.0,0.0
certificate,True,,36,39,1891,16,0,0.046535083105416035,0.04568724573653836,3.562463188223401e-07,-14.917770618520263,0.9911963358152266,0.0,"[-0.9911963358152266,-0.9885839945558081,-0.9843118945734942,-0.9766630592677917,-0.9608318447264494,-0.9180271103513594,-0.7070495806773315,0.1687834484260662,0.6439785981689232,0.7530104922906726,0.773595029798876,0.7583403268113117,0.7157115757206532,0.6452247689847564,0.549055695149769,0.4386198434549783,0.3306291603730848,0.23745002518392538,0.16367464560233402,0.10855053513377785,0.06905277566417238,0.04171184732672517,0.02340066589551093,0.011572752778007265,0.0042653187880819605,1.9229334119849438e-05,-0.0022196811817538835,-0.0031932874132388723,-0.0034098466040528128,-0.00320731709941937,-0.0028024933126651634,-0.0023280777988833657,-0.0018602669846984343,-0.0014386899480257234,-0.0010794325185609164,-0.0007845278806927995,-0.0005480417251925466,-0.00036178965590216727,-0.00021482171900985455,-9.733510088527641e-05]",damped_oscillator,40,3,6.337891139178559e-09,7.646334730269481e-07
cost_gated_certificate,True,,36,39,1891,16,0,0.046535083105416035,0.04568724573653836,3.562463188223401e-07,-14.917770618520263,0.9911963358152266,0.0,"[-0.9911963358152266,-0.9885839945558081,-0.9843118945734942,-0.9766630592677917,-0.9608318447264494,-0.9180271103513594,-0.7070495806773315,0.1687834484260662,0.6439785981689232,0.7530104922906726,0.773595029798876,0.7583403268113117,0.7157115757206532,0.6452247689847564,0.549055695149769,0.4386198434549783,0.3306291603730848,0.23745002518392538,0.16367464560233402,0.10855053513377785,0.06905277566417238,0.04171184732672517,0.02340066589551093,0.011572752778007265,0.0042653187880819605,1.9229334119849438e-05,-0.0022196811817538835,-0.0031932874132388723,-0.0034098466040528128,-0.00320731709941937,-0.0028024933126651634,-0.0023280777988833657,-0.0018602669846984343,-0.0014386899480257234,-0.0010794325185609164,-0.0007845278806927995,-0.0005480417251925466,-0.00036178965590216727,-0.00021482171900985455,-9.733510088527641e-05]",damped_oscillator,40,3,6.337891139178559e-09,7.646334730269481e-07
interval_chebyshev,True,,34,37,19575,0,0,0.04954422894008366,0.04954438204837051,6.559054049532845e-06,-14.917771124228441,0.9911968597740659,0.0,"[-0.9911968597740659,-0.9885840029266098,-0.9843118982960471,-0.9766630517140497,-0.9608318077953224,-0.9180272320288031,-0.7070482389930155,0.16878381481273455,0.6439789224169682,0.7530085247828495,0.7735948540757676,0.7583402252893432,0.7157115760584729,0.6452249080088315,0.5490558691708,0.4386199963483376,0.33062933136235323,0.23745019374619647,0.1636747874793085,0.10855062732543631,0.06905280092009354,0.04171179910023631,0.023400551430418987,0.011572593296578195,0.004265146492727386,1.9081500355238835e-05,-0.002219769648574442,-0.003193288856477171,-0.003409736687826982,-0.0032070695051901374,-0.002802126874313291,-0.0023277796517075498,-0.001860285247426237,-0.0014389172081428557,-0.0010796452777945983,-0.0007845516384203034,-0.0005482933405657362,-0.00036188962441920775,-0.00021470237891315367,-9.685167381798434e-05]",damped_oscillator,40,3,4.0237606699452815e-08,2.2044732017317005e-07
cg,True,,27,30,247,0,2,0.04983793554624261,0.0464024456065154,3.084666634787251e-08,-14.917770486709585,0.9911963058460115,0.0,"[-0.9911963058460115,-0.988583991965223,-0.9843118926501568,-0.9766630546633905,-0.9608317874237626,-0.9180271149846617,-0.7070482295863058,0.16878235989098792,0.643979161188759,0.753008456001788,0.7735948754380518,0.7583404370517458,0.7157114595412878,0.6452256444963458,0.5490554802197909,0.4386203115038242,0.3306295440056054,0.23745108024422693,0.163674709184501,0.10854992435033009,0.06905240145708678,0.0417116689545898,0.023400338831214673,0.011572336158280279,0.0042651688290066036,1.9508801798883124e-05,-0.0022192705813709503,-0.003193260677618466,-0.0034103433452842458,-0.003207776134291224,-0.0028022471067945007,-0.0023274105059444784,-0.0018599488474346794,-0.0014385414942030541,-0.0010797928266517147,-0.0007845721608909465,-0.0005474907678389639,-0.0003621685500117762,-0.00021418186220641914,-9.805092183048477e-05]",damped_oscillator,40,3,2.49792502491781e-09,9.165367475891744e-07
direct,True,,28,31,0,0,1,0.0,0.0,2.555746075852003e-08,-14.917770523973058,0.9911963069800664,0.0,"[-0.9911963069800664,-0.9885839941481946,-0.9843118968023683,-0.9766630656671837,-0.9608318317843482,-0.9180273555045162,-0.7070483450919512,0.16878380082584324,0.6439788949016689,0.7530086608983936,0.7735948646678422,0.7583402150221442,0.7157115825344789,0.6452249129953527,0.5490558667510913,0.4386199915530074,0.3306293232988033,0.23745018327470693,0.1636747759236352,0.1085506163772668,0.06905279235915977,0.04171179433529597,0.023400551179036652,0.011572597516925546,0.004265154486504898,1.909202974863467e-05,-0.0022197583737097984,-0.0031932794236197944,-0.003409732969764621,-0.003207077046408282,-0.0028021515618152225,-0.002327820066150334,-0.0018603143459938474,-0.0014388786429201377,-0.0010795329625504083,-0.0007844609835548886,-0.0005482249030380928,-0.0003617408127049774,-0.00021472353917295566,-9.713078906565e-05]",damped_oscillator,40,3,0.0,0.0
certificate,True,,29,32,1564,9,1,0.04976375643942812,0.049786626894240175,4.5242872332680464e-07,-13.536580735784788,0.9868638647965156,0.0,"[-0.9868638647965156,-0.9836889575002639,-0.978652620694071,-0.970133206210583,-0.9541990498077775,-0.9191725908677199,-0.8181976434948328,-0.4658038490170829,0.04745105050490767,0.33042008305159287,0.43640208004573783,0.45624156487162665,0.4316178575301764,0.38249763787039515,0.32182290127569596,0.25922514339560615,0.20121743881357124,0.1512800279018001,0.11053059900781365,0.07860714279244074,0.054406515851094496,0.036572497438854684,0.023769751409795137,0.014814307840838627,0.008719841312967633,0.004699159504396846,0.002144397675367509,0.0005990715574983107,-0.00027101446743440187,-0.0007045323687391996,-0.0008675995818415429,-0.0008726987940674383,-0.000793928751220949,-0.0006783203551263743,-0.0005531927161757311,-0.00043273017219110847,-0.00032404096716746227,-0.0002292475583448217,-0.00014671511509508405,-7.167443911695615e-05]",damped_oscillator,40,4,5.714645994357804e-08,1.332619177840602e-06
